time,wiops,latency,dispatch
1730818453391106726,50000,1.64095516234324,9.241538349801901
1730818453491106915,50000,1.586095912455745,49.279906860976034
1730818453591106912,50000,1.5989549314173743,48.960001468800044
1730818453691107050,50000,1.586073500967118,49.1999321040937
1730818453791107118,50000,1.655682582380632,49.23996651682277
1730818453891107256,50000,1.6568364611260054,49.439931772894155
1730818453991107675,50000,1.6096448354512871,49.39979301486727
1730818454091107793,50000,1.6046738072054527,49.43994166086884
1730818454191107871,50000,1.62215628090999,49.19996162402993
1730818454291108069,50000,1.6469020652898068,49.43990210899383
1730818454391108097,50000,1.6191412651589643,49.39998616800387
1730818454491108395,50000,1.8705255140898704,49.1198536228362
1730818454591108553,50000,1.6660999659979598,48.99992258012232
1730818454691108731,50000,1.6935207404868016,49.399912068156524
1730818454791108779,50000,1.6688113782593972,49.27997634561136
1730818454891108977,50000,1.6968435657301422,48.919903138591785
1730818454991109005,50000,1.6934205993799518,49.15998623520385
1730818455091109203,50000,1.5950681375730045,49.15990266339273
1730818455191109241,50000,2.565646081992735,49.43998121280715
1730818455291109339,50000,1.507568736484399,48.79995217604687
1730818455391224423,45000,1.6394101876675604,48.863765623969314
1730818455491224411,45000,1.567774936061381,49.040005884800706
1730818455591224428,45000,1.808400884303611,49.07999165640142
1730818455691224456,45000,1.6480801335559265,49.35998617920387
1730818455791224584,45000,1.5842732839187883,49.159937075280546
1730818455891224652,45000,1.5809155383623468,49.03996665282268
1730818455991224850,45000,1.8255137650252036,47.07990678178457
1730818456091225159,45000,2.228855721393035,49.27984772527053
1730818456191225146,45000,2.4646858256210424,50.60000657800086
1730818456291225214,45000,1.8936977980258163,49.87996608162307
1730818456391225232,45000,1.6163480553724456,49.03999117280159
1730818456491225631,45000,1.690934065934066,49.2398035331839
1730818456591225859,45000,1.7509810916874777,49.07988809785514
1730818456691226237,45000,1.648558014755198,49.15981417590242
1730818456791226265,45000,1.5760694757156641,48.99998628000384
1730818456891226453,45000,1.5820224719101124,49.27990735377418
1730818456991226431,45000,1.772170151405912,49.16001081520238
1730818457091226369,45000,1.5497780596068484,48.88003030561879
1730818457191226407,45000,1.5752551020408163,49.399981228007135
1730818457291226485,45000,1.607843137254902,49.19996162402993
1730818457391226613,40000,2.05685618729097,49.19993702408061
1730818457491226721,40000,1.7452229299363058,49.31994673445753
1730818457591226688,40000,1.5853314527503526,44.960014836804895
1730818457691226886,40000,1.9932860872808653,53.43989418900951
1730818457791226954,40000,1.5554852987669934,49.19996654402275
1730818457891227193,40000,1.9224204809930179,49.559881551883095
1730818457991227150,40000,1.693629205440229,47.320020347608754
1730818458091227208,40000,1.7342372881355932,51.15997032721721
1730818458191227296,40000,2.3500473036896876,49.679956281638475
1730818458291227534,40000,1.5549260308467108,49.399882428279824
1730818458391227933,40000,1.6246719160104988,49.51980241598836
1730818458491227911,40000,1.6315613507188231,48.80001073600236
1730818458591228159,40000,1.5732745036243303,49.91987619870703
1730818458691228307,40000,1.5891647855530473,49.279927065707945
1730818458791228736,40000,1.5648267008985879,48.75979082049738
1730818458891228793,40000,1.9080280592361651,48.95997209281591
1730818458991228781,40000,1.5912173070713593,49.28000591360071
1730818459091228939,40000,1.5796915167095116,49.159922327322725
1730818459191228977,40000,1.8317895516858096,49.43998121280715
1730818459291229015,40000,1.6516476126429052,49.1199813344071
1730818459391229263,35000,2.4721115537848606,49.6398768931053
1730818459491229351,35000,2.373795761078998,49.279956633638164
1730818459591229619,35000,1.9830985915492958,49.27986792995395
1730818459691229778,35000,1.9700897308075773,39.519937163299915
1730818459791229966,35000,3.149706979222163,59.11988885460896
1730818459891230224,35000,1.6233035418735517,49.03987347712643
1730818459991230352,35000,1.6924137931034482,49.07993717768042
1730818460091230771,35000,1.6395854229354732,49.03979452326095
1730818460191230879,35000,1.848110736999626,49.39994664805762
1730818460291231227,35000,1.7889009793253536,49.31982836699728
1730818460391231335,35000,1.6223684210526317,49.31994673445753
1730818460491231313,35000,1.9095869056897896,49.00001078000237
1730818460591231331,35000,1.7922457937088514,48.99999118000159
1730818460691231248,35000,1.8268199233716476,47.80003967403293
1730818460791231546,35000,2.088524590163934,50.83984849725148
1730818460891231885,35000,1.7364888731896857,49.15983334816495
1730818460991232344,35000,1.5042944785276073,49.03977490743318
1730818461091232411,35000,1.6,49.039967143222015
1730818461191232650,35000,1.7388218594748048,48.99988289027989
1730818461291233028,35000,1.7220861043052154,49.19981402470299
1730818461391233226,30000,1.795264116575592,49.279902425793196
1730818461491233525,30000,1.7015029709891647,48.6798544472352
1730818461591233743,30000,1.5736806031528443,45.91989989461823
1730818461691234061,30000,1.632342778161714,47.23984977727771
1730818461791234139,30000,1.605859783746076,46.03996408882801
1730818461891234157,30000,1.5173333333333334,45.51999180640148
1730818461991234105,30000,1.432,42.96002233921162
1730818462091234163,30000,1.592455372179185,47.27997257761591
1730818462191234050,30000,1.6142514559780747,47.120053245660166
1730818462291234258,30000,1.6056910569105691,47.39990140820507
1730818462391234527,30000,1.8351893095768375,49.43986700675776
1730818462491234935,30000,1.6093214530500344,46.95980840398172
1730818462591235083,30000,1.4933333333333334,44.79993369609813
1730818462691235382,30000,1.516,45.479864015206594
1730818462791235510,30000,1.6793458940632777,47.2399395328774
1730818462891235598,30000,1.6541049798115748,49.159956739238076
1730818462991235896,30000,1.6155950752393982,47.23985922521951
1730818463091236064,30000,1.456847717427524,43.87992628172385
1730818463191236132,30000,2.6023622047244093,52.71996415042438
1730818463291236410,30000,1.5103327495621717,43.11988012673325
1730818463391236378,25000,1.448,43.44001390080445
1730818463491236556,25000,1.3488,33.719939978506844
1730818463591236945,25000,1.3296,33.23987069690299
1730818463691237123,25000,1.3344,33.3599406193057
1730818463791237361,25000,1.384,34.59991765219599
1730818463891237419,25000,1.5024,37.55997821521264
1730818463991237537,25000,1.4784,36.95995638725146
1730818464091237705,25000,1.304,32.59994523209201
1730818464191237663,25000,1.4096,35.24001480080622
1730818464291237911,25000,1.5776,39.43990218904257
1730818464391238029,25000,1.3312,33.27996072964634
1730818464491238467,25000,1.5744,39.3598276039551
1730818464591238515,25000,1.408,35.19998310400811
1730818464691238744,25000,1.3344,33.359923605774945
1730818464791238811,25000,1.4752,36.87997529041655
1730818464891239000,25000,1.336,33.39993687411931
1730818464991239098,25000,1.544,38.599962172037074
1730818465091239486,25000,1.3424,33.559869787705225
1730818465191239674,25000,1.4,34.999934200123704
1730818465291239942,25000,1.656,41.399889048297354
1730818465391240271,20000,1.4192,35.47988327118404
1730818465491240409,20000,1.278,25.55996472724868
1730818465591240677,20000,1.274,25.47993171378301
1730818465691240815,20000,1.36,27.1999624640518
1730818465791240863,20000,1.258,25.159987923205797
1730818465891241061,20000,1.168,23.35995374729158
1730818465991241119,20000,1.264,25.279985337608505
1730818466091241357,20000,1.39,27.79993383615747
1730818466191241606,20000,1.254,25.0799375509555
1730818466291241764,20000,1.264,25.27996005766311
1730818466391241741,20000,1.38,27.60000634800146
1730818466491241789,20000,1.372,27.439986828806326
1730818466591241887,20000,1.274,25.479975029624473
1730818466691242316,20000,1.266,25.31989137766599
1730818466791242554,20000,1.672,33.439920412989416
1730818466891242822,20000,1.288,25.75993096338502
1730818466991243101,20000,1.324,26.479926121006123
1730818467091243008,20000,1.224,24.480022766421175
1730818467191243016,20000,1.252,25.03999799680016
1730818467291243345,20000,1.464,29.27990366911693
1730818467391243573,15000,1.184,23.6799460097231
1730818467491243771,15000,1.12,16.799966736065862
1730818467591243819,15000,1.2186666666666666,18.279991225604213
1730818467691243927,15000,1.1626666666666667,17.43998116482034
1730818467791244365,15000,1.128,16.9199258907246
1730818467891244544,15000,1.2906666666666666,19.359965345662033
1730818467991244621,15000,1.3306666666666667,19.959984630811835
1730818468091244599,15000,1.1546666666666667,17.320003810400838
