time,wiops,latency,dispatch
1730818687426899161,50000,1.5574338968357173,9.254683572666108
1730818687526899239,50000,1.9104024297646165,50.31996075043061
1730818687626899387,50000,1.9449252557041699,49.4399268289083
1730818687726899585,50000,1.764935572042171,45.199910504177204
1730818687826899933,50000,1.7227404310067547,53.55981361184863
1730818687926900081,50000,1.6519410977242301,49.35992694730812
1730818688026900209,50000,1.6015549076773568,49.43993671688101
1730818688126900448,50000,1.6366065464261856,48.99988289027989
1730818688226900756,50000,1.577792123950936,48.8798494500637
1730818688326900774,50000,1.592920353982301,41.39999254800134
1730818688426900942,50000,1.7358722358722358,56.51990504655952
1730818688526901150,50000,1.6424991647176745,49.159897747412685
1730818688626901388,50000,1.591481122942885,49.31988261867937
1730818688726901727,50000,1.7622980251346498,49.07983361936403
1730818688826901985,50000,1.8333955920806873,49.079873373926695
1730818688926902143,50000,1.6198809940497025,46.999925740117334
1730818689026902151,50000,1.7780794027824907,51.67999586560033
1730818689126902549,50000,1.5617479417352755,49.31980370718125
1730818689226902587,50000,1.6115675320407492,49.03998136480708
1730818689326902535,50000,1.773599686643165,45.280023545612245
1730818689426959239,45000,1.8353427488804686,53.249805230442135
1730818689526959738,45000,1.601559961000975,49.279754094027076
1730818689626959696,45000,1.6640861662739819,49.44002076480872
1730818689726959673,45000,1.6546617300572197,49.1600113068026
1730818689826959771,45000,1.6162144491663943,49.43995154884748
1730818689926959949,45000,1.5891121192482178,49.039912708955384
1730818690026960077,45000,1.6005204944697462,49.19993702408061
1730818690126960215,45000,1.6164652074485462,49.479931717694235
1730818690226960143,45000,1.6606840501185236,49.04003530882542
1730818690326960361,45000,1.8355042798660215,49.319892482634394
1730818690426960509,45000,1.7312806158152554,49.479926769708385
1730818690526960397,45000,1.7915001816200509,49.32005523846187
1730818690626960465,45000,1.558146864166404,49.43996638082286
1730818690726960392,45000,1.5502210991787744,49.080035828426155
1730818690826960571,45000,1.586340206185567,49.239911860557775
1730818690926960779,45000,1.6911461908030199,49.2798974978132
1730818691026961057,45000,1.541343669250646,47.7198673387688
1730818691126961205,45000,1.5939470365699875,50.55992517131075
1730818691226961183,45000,1.615004935834156,49.08001079760238
1730818691326961321,45000,1.7460992907801418,49.23993204889378
1730818691426961609,40000,1.616936817730731,48.87985922600543
1730818691526961687,40000,1.814584096738732,49.519961374430125
1730818691626961705,40000,1.5418502202643172,48.99999118000159
1730818691726961733,40000,1.5666666666666667,43.23998789280339
1730818691826961871,40000,1.921237693389592,54.63992459690406
1730818691926962109,40000,1.7142857142857142,50.03988090508345
1730818692026962427,40000,1.6885245901639345,49.43984278129996
1730818692126962505,40000,1.68276807125728,49.11996168642988
1730818692226962593,40000,1.6366300366300366,44.679960681634604
