time,wiops,latency,dispatch
1730818765438379938,50000,1.996358486748938,9.532725505815975
1730818765538380177,50000,1.6129458388375164,48.87988317707921
1730818765638380355,50000,1.8869927948426242,49.719911498557536
1730818765738380563,50000,1.700895933838732,49.35989733141355
1730818765838380821,50000,1.740121039515842,48.87987388992536
1730818765938381039,50000,1.5912173070713593,49.2798925698342
1730818766038381087,50000,1.8739014138326329,49.0399764608113
1730818766138381295,50000,1.6044314108830238,49.2798974978132
1730818766238381474,50000,1.6164921465968587,49.35991164575816
1730818766338381592,50000,1.5816773324351634,46.95994458726539
1730818766438381659,50000,1.723741979061128,51.03996580322291
1730818766538381727,50000,1.8722397476340693,47.47996771362195
1730818766638382016,50000,1.7013963480128893,47.83986174279956
1730818766738382234,50000,1.5901737567405632,52.75988498345074
1730818766838382572,50000,1.7692032868881744,49.51983262296574
1730818766938382770,50000,1.7877580586743933,49.359902267393515
1730818767038383129,50000,2.882315921963499,45.799835578590276
1730818767138383397,50000,2.3863738233975798,53.23985731718239
1730818767238383575,50000,1.7358224727016556,49.27991228175614
1730818767338383673,50000,2.7596207473508088,49.47995150964752
1730818767438423706,45000,1.575333757151939,49.540167584710815
1730818767538424015,45000,1.6087243886318572,48.719849455665184
1730818767638424203,45000,1.6234364713627387,49.27990735377418
1730818767738424461,45000,1.589129731478486,49.11987327072696
1730818767838424639,45000,1.675620537232234,49.31991221055627
1730818767938424587,45000,1.623931623931624,49.36002566721335
1730818768038424584,45000,1.6505178750417642,49.40000148200005
1730818768138424612,45000,1.5883495145631068,49.07998625760385
1730818768238424861,45000,1.71890372452565,48.91987818950331
1730818768338425009,45000,1.867865168539326,41.559938491291035
1730818768438425257,45000,1.9061564059900167,57.279857945952294
1730818768538425615,45000,1.6503873358033008,48.99982458062801
1730818768638425733,45000,1.5857670359180933,47.239944256865776
1730818768738426042,45000,1.9223300970873787,51.479840927291534
1730818768838426150,45000,1.6878453038674033,48.87994720965701
1730818768938426268,45000,1.7166551485832757,49.679941377669174
1730818769038426626,45000,1.5822336659156744,49.23982372143108
1730818769138426894,45000,1.6,49.51986728675568
1730818769238426902,45000,1.9301686936053355,49.19999606400032
1730818769338426940,45000,1.6747028862478777,49.319981258407125
1730818769438427028,40000,1.5173745173745175,47.159958499236524
1730818769538427296,40000,2.148856548856549,51.67986149797119
1730818769638427464,40000,1.664864864864865,49.27991720973909
1730818769738427602,40000,1.5854686993188454,48.87993254569309
1730818769838427931,40000,1.7961876832844574,48.99983879053038
1730818769938428029,40000,1.5229297261629826,46.159954763244336
1730818770038427967,40000,1.6483306836248013,51.880032165619944
1730818770138427924,40000,1.8106508875739644,48.92002103560905
1730818770238427952,40000,2.4015556635877493,49.39998616800387
1730818770338428180,40000,2.409810935104752,47.15989247544516
1730818770438428348,40000,1.7490598290598292,51.159914051344394
1730818770538428536,40000,1.6781369482099409,48.279909233770645
1730818770638428514,40000,1.5521754510081358,43.88000965360212
1730818770738428492,40000,1.763454721237512,54.84001206480266
1730818770838428610,40000,1.6833447566826594,48.999942180068224
1730818770938428858,40000,1.617493925720236,46.59988443228661
1730818771038429056,40000,1.7202003338898164,51.51989799060198
1730818771138429194,40000,1.6998616874135546,49.159932159293625
1730818771238429342,40000,1.5953757225433527,46.91993055850278
1730818771338429661,40000,1.6201402166985341,50.83983782091735
1730818771438429869,35000,1.6165289256198347,39.119918630569245
1730818771538430097,35000,1.7558937630558042,58.83986584510588
1730818771638430285,35000,1.5769230769230769,49.19990750417389
1730818771738430343,35000,1.5495608531994982,49.39997134801662
1730818771838430561,35000,1.5924724205061649,49.079893005833256
1730818771938430619,35000,1.6635135135135135,49.31997139441659
1730818772038430938,35000,2.0906291245050594,47.43984866688276
1730818772138431006,35000,2.976338729763387,47.799967496022106
1730818772238431264,35000,2.4818225884634026,51.199867904340806
1730818772338431402,35000,2.3150548354935196,46.439935912888444
