time,wiops,latency,dispatch
1730818413390259424,50,1.6831772537515515,0
1730818413490259592,50,1.7270818754373687,49.35991707533931
1730818413590259911,50,1.6576454668470906,49.11984330769985
1730818413690260229,50,1.6688139446760137,43.91986033484414
1730818413790260407,50,1.6228228228228228,54.07990373777135
1730818413890260525,50,1.6271186440677967,48.91994227446811
1730818413990260803,50,1.6072821846553966,49.439862557182096
1730818414090261072,50,1.7007324729682596,48.8798685131537
1730818414190261190,50,1.774468085106383,49.91994109446951
1730818414290261568,50,1.5486307837582625,49.19981402470299
1730818414390261696,50000,1.5551282051282052,48.5199378944795
1730818414490262055,50000,2.1519756838905777,49.55982208023874
1730818414590262243,50000,1.5401002506265664,49.19990750417389
1730818414690262291,50000,1.6944925528229997,48.87997653761126
1730818414790262499,50000,1.604130808950086,46.67990290580195
1730818414890262797,50000,1.631214600377596,51.75984575565965
1730818414990263166,50000,1.6997595328065958,49.479817419473726
1730818415090263314,50000,1.5542857142857143,48.959927539307245
1730818415190263492,50000,1.67419575633128,48.999912780155256
1730818415290263760,50000,1.6419505678022712,49.079868465952515
1730818415390263918,50000,1.6343792633015006,47.91992428651963
1730818415490264096,50000,1.6272899557801643,51.51990829456324
1730818415590264375,50000,1.7531127712557808,49.39986217438454
1730818415690264673,50000,1.7916515426497277,49.31985302683798
1730818415790264841,50000,1.5715658021133525,48.999917680138296
1730818415890264879,50000,1.6778569006442863,49.47998119760715
1730818415990265227,50000,1.9075297225891679,43.31984924692462
1730818416090265406,50000,3.10413030831879,53.359904485770976
1730818416190265704,50000,1.8129702615549983,50.6398490932497
1730818416290265732,50000,1.9210747271200672,45.71998719840359
1730818416390266000,45000,1.6619092927370758,52.399859568376364
1730818416490266369,45000,1.6145214521452145,48.9198194858661
1730818416590266597,45000,2.0339263549855193,49.159887915455556
1730818416690266685,45000,1.7027777777777777,49.03995684483798
1730818416790266773,45000,1.6730265619154507,45.67995980163538
1730818416890267161,45000,1.5681818181818181,45.959821675891895
1730818416990267409,45000,1.8137006161652773,50.03987590110776
1730818417090267457,45000,2.0168067226890756,55.199973504012725
1730818417190267545,45000,1.527599486521181,47.599958112036866
1730818417290267783,45000,1.61152,50.519879762686166
1730818417390268132,45000,1.8077769625825386,49.11982857179829
1730818417490268330,45000,1.7028301886792452,43.319914226569836
1730818417590268759,45000,1.6293206197854588,54.67976542380633
1730818417690268686,45000,1.900193423597679,49.12003585762618
1730818417790268684,45000,1.6462809917355372,49.80000099600002
1730818417890268892,45000,1.6260811709913505,48.919898246611645
1730818417990269261,45000,1.7565084226646248,45.83983085102416
1730818418090269469,45000,2.430939226519337,52.87989000982878
1730818418190269607,45000,1.5929434825220516,48.67993282169271
1730818418290270036,45000,1.7514204545454546,49.39978807490916
1730818418390270214,40000,1.6549413735343383,49.31991221055627
1730818418490270582,40000,1.6940041350792556,49.15981909186574
1730818418590270720,40000,1.5491255961844197,48.75993271129286
1730818418690270958,40000,1.6616212579885636,49.3598825234796
1730818418790271167,40000,1.5789117945251774,46.71990235540408
1730818418890271365,40000,1.8663777537016975,51.67989767380261
1730818418990271563,40000,1.593485342019544,48.919903138591785
1730818419090271521,40000,1.6674600476028563,49.12002063040867
1730818419190271538,40000,1.6156606851549755,49.43999159520143
1730818419290271777,40000,1.7531127712557808,49.319882125481726
1730818419390272025,40000,1.5406848884699968,49.07987828190186
1730818419490272333,40000,1.5707006369426753,49.31984809486787
1730818419590272511,40000,1.6294833826916748,49.43991199695665
1730818419690272890,40000,1.6680327868852458,48.87981474550212
1730818419790272968,40000,1.6129458388375164,48.87996187362974
1730818419890273156,40000,1.6430707876370887,49.399907128174604
1730818419990273675,40000,1.7574468085106383,49.51974299253387
1730818420090273973,40000,1.7682095443128811,49.31985302683798
1730818420190274321,40000,1.7355836849507735,49.31982836699728
1730818420290274660,40000,1.7115185057073676,49.47983226336863
1730818420390274648,35000,1.7103160819729073,49.32000591840071
1730818420490274675,35000,1.6977225672877847,49.11998673760359
1730818420590274904,35000,3.2496626180836707,48.15988971385256
1730818420690275062,35000,2.4825581395348837,51.31991891452812
1730818420790275330,35000,1.7626154939587775,49.51986728675568
1730818420890275588,35000,1.573960683209797,48.839873993125096
1730818420990275927,35000,1.6883384932920538,49.07983361936403
1730818421090276135,35000,1.6686026648445507,48.8398984130113
1730818421190276253,35000,1.6398009950248755,49.43994166086884
1730818421290276501,35000,1.8422046055115138,48.79987897630014
1730818421390276709,35000,1.6786079836233367,49.199897664212855
1730818421490276887,35000,1.524190857524191,45.67991868974474
1730818421590277025,35000,1.8497686009255963,51.95992829529896
1730818421690277334,35000,1.7431637244721356,50.399844264481224
1730818421790277702,35000,1.614497528830313,49.03981953346412
1730818421890277690,35000,1.6726533378515758,49.36000592320071
1730818421990277938,35000,1.8025500910746812,49.39987748830383
1730818422090277936,35000,1.5612862145813435,49.04000098080002
1730818422190277964,35000,1.8781416603198782,49.31998619040387
1730818422290278112,35000,1.624712454814328,49.4399268289083
1730818422390278300,30000,1.762909090909091,48.599908632171775
1730818422490278759,30000,1.8833270605946557,49.91977086825172
1730818422590278757,30000,1.8979670118910625,49.60000099200003
1730818422690278784,30000,1.632208922742111,44.87998788240328
1730818422790279263,30000,1.8341933264533883,53.439744023626126
1730818422890279341,30000,1.4850136239782017,43.47996608562645
1730818422990279709,30000,1.5614825077935572,45.07983410621049
1730818423090279978,30000,1.9834299917149958,47.87987120314647
1730818423190280186,30000,1.698554714384033,49.35989733141355
1730818423290280554,30000,1.5243280027220143,44.7998351366067
1730818423390280582,30000,1.441860465116279,43.399987848003406
1730818423490280851,30000,1.4147480814147482,42.39988594430682
1730818423590281009,30000,1.3929286190793864,41.75993401930425
1730818423690281187,30000,1.434087882822903,43.0799233177365
1730818423790281535,30000,1.613390219888415,49.159828923795345
1730818423890281733,30000,1.6854395604395604,49.079902821792416
1730818423990281781,30000,1.9424970460811344,49.319976326411364
1730818424090281759,30000,1.4074866310160428,39.48000868560191
1730818424190281947,30000,1.3719228210246175,41.239922468945764
1730818424290282336,30000,1.603921568627451,49.079809079542684
1730818424390282404,25000,1.5763478260869566,45.319969182420955
1730818424490282512,25000,1.462985194077631,36.55996051524264
1730818424590282589,25000,1.4782261286456253,36.99997151002194
1730818424690282838,25000,2.1225626740947074,45.71988615748347
1730818424790282876,25000,2.539112050739958,48.039981744806944
1730818424890282953,25000,3.147663551401869,50.51996109962996
1730818424990283081,25000,2.542651593011305,49.47993666568107
1730818425090283109,25000,2.9302623160588612,45.79998717600359
1730818425190283067,25000,3.057931781266919,56.520023738409975
1730818425290283205,25000,1.7262143717382576,42.95994071528182
1730818425390283453,25000,1.490227363382529,37.359907347429775
1730818425490283682,25000,1.488,37.19991481219508
1730818425590283980,25000,1.9718536389223964,49.03985386123549
1730818425690284178,25000,1.5255889520714867,37.55992563134725
1730818425790284557,25000,1.398802395209581,35.039867198903316
1730818425890284785,25000,1.339735894357743,33.479923665774045
1730818425990284893,25000,1.3264083100279664,33.199964144038724
1730818426090284820,25000,1.4209050861033239,35.48002590041891
1730818426190285039,25000,1.448579431772709,36.199920722173616
1730818426290285187,25000,1.4996003197442047,37.51994447048219
1730818426390285395,20000,1.3376051261513817,33.3999305281445
1730818426490285563,20000,1.326010983524713,26.559955379274964
1730818426590285891,20000,1.2550200803212852,24.99991800026896
1730818426690285979,20000,1.671492760858712,33.47997053762593
1730818426790286258,20000,1.2647352647352648,25.319929357397093
1730818426890286656,20000,1.672508763144717,33.39986706852907
1730818426990286644,20000,1.3612774451097804,27.280003273600393
1730818427090286932,20000,1.3100349475786321,26.239924429017645
1730818427190287200,20000,1.2707292707292708,25.43993182098272
1730818427290287328,20000,1.197592778335005,23.87996943363913
1730818427390287527,20000,1.4685314685314685,29.39994149411643
1730818427490287875,20000,1.2591478696741856,25.119912582704213
1730818427590288083,20000,1.196,23.919950246503486
1730818427690288442,20000,1.2753623188405796,25.519908383528907
1730818427790288450,20000,1.1742386420369446,23.519998118400153
1730818427890288618,20000,1.1728271728271729,23.47996055366627
1730818427990288726,20000,1.208,24.15997390722818
1730818428090288994,20000,2.2024291497975708,43.519883366712584
1730818428190289132,20000,1.2533202164289228,25.479964837648527
1730818428290289200,20000,1.4837092731829573,29.599979872013687
1730818428390289258,15000,1.2273863068465767,24.559985755208263
1730818428490289225,15000,1.0539083557951483,15.640005161201703
1730818428590289183,15000,1.2989417989417988,19.640008248803465
1730818428690289471,15000,1.2828685258964143,19.31994435856025
1730818428790289700,15000,1.160773849232822,17.39996015409125
1730818428890289958,15000,1.1872021783526208,17.439955004916087
1730818428990290236,15000,1.830238726790451,27.599923272213307
1730818429090290454,15000,1.2432786885245901,18.959958667290106
1730818429190290452,15000,1.5407407407407407,22.880000457600012
1730818429290290690,15000,1.1956224350205198,17.479958397699015
1730818429390291029,15000,1.2671456564337034,19.399934234222947
1730818429490291107,15000,1.2874172185430464,19.439984836811828
1730818429590291535,15000,1.1149732620320856,16.67992860990555
1730818429690291673,15000,1.1364535266974292,17.239976208832832
1730818429790291882,15000,1.3162508428860418,19.519959203285264
1730818429890291980,15000,1.196959225984796,17.319983026416637
1730818429990292288,15000,1.191326530612245,18.679942465777206
1730818430090292276,15000,1.5742971887550201,23.52000282240034
1730818430190292263,15000,1.1823728813559322,17.440002267200295
1730818430290292281,15000,1.2416502946954813,18.959996587200614
1730818430390292469,10000,1.0711409395973155,15.95996999525641
1730818430490292668,10000,0.8248248248248248,8.239983602432632
1730818430590292866,10000,0.8617234468937875,8.599982972033716
1730818430690293004,10000,0.8693918245264207,8.719987966416607
1730818430790293202,10000,1.2304609218436873,12.279975685648143
1730818430890293430,10000,0.8591408591408591,8.599980392044706
1730818430990293648,10000,0.8763819095477386,8.719980990441442
1730818431090293826,10000,1.1451292246520874,11.519979494436502
1730818431190293774,10000,0.868,8.680004513602348
1730818431290293952,10000,0.8857994041708044,8.919984122428263
1730818431390294150,10000,0.9447236180904522,9.399981388036853
1730818431490294419,10000,0.9529529529529529,9.519974391268889
1730818431590294557,10000,1.0821643286573146,10.799985096020569
1730818431690294665,10000,0.8528528528528528,8.519990798409937
1730818431790295093,10000,0.8545636910732196,8.519963534556073
1730818431890295342,10000,0.9233830845771144,9.279976892857537
1730818431990295399,10000,1.535070140280561,15.319991267604978
1730818432090295628,10000,0.832,8.319980947243632
1730818432190295605,10000,0.9620758483033932,9.640002217200509
1730818432290295623,10000,1.56312625250501,15.599997192000506
1730818432390295561,8000,1.4288681204569056,13.760008531205289
1730818432490295589,8000,1.0804321728691477,8.999997480000706
1730818432590295657,8000,0.6988847583643123,5.639996164802608
1730818432690295725,8000,0.7218045112781954,5.7599960832026635
1730818432790296143,8000,1.2296110414052697,9.799959036171229
1730818432890296261,8000,0.8855721393034826,7.119991598409914
1730818432990296329,8000,0.6875784190715182,5.479996273602534
1730818433090296637,8000,0.7437185929648241,5.91998176645616
1730818433190296655,8000,1.9701492537313432,15.839997148800514
1730818433290296723,8000,0.7160493827160493,5.799996056002682
1730818433390296971,8000,0.725,5.799985616035673
1730818433490297410,8000,0.9624060150375939,7.6799662849480095
1730818433590297548,8000,0.731829573934837,5.839991940811122
1730818433690297896,8000,1.0796019900497513,8.679969793705117
1730818433790298035,8000,0.7191011235955056,5.75999199361113
1730818433890298343,8000,0.7044025157232704,5.5999827520531245
