time,wiops,latency,dispatch
1730818609415071102,50000,1.5768335588633289,9.380508627780127
1730818609515071200,50000,1.7491090520313615,49.07995190164714
1730818609615071428,50000,1.5685019206145967,48.99988828025472
1730818609715071706,50000,1.9871589085072232,49.519862334782715
1730818609815071875,50000,1.6,49.27991671694075
1730818609915072173,50000,1.625780993094377,49.439852669239045
1730818610015072411,50000,1.5973983739837398,49.11988309467824
1730818610115072619,50000,1.8744769874476988,49.2798974978132
1730818610215072827,50000,1.6254136333553937,49.11989783061251
1730818610315072815,50000,1.7517879680269246,41.6400049968006
1730818610415072783,50000,1.7266890859064505,56.480018073605784
1730818610515073071,50000,1.7283257283257283,49.23985818920842
1730818610615073249,50000,1.5588048315321044,49.039912708955384
1730818610715073598,50000,1.6358169061142667,48.95982913019633
1730818610815073786,50000,1.6618292271346609,49.239907428974035
1730818610915073874,50000,1.6330464716006885,47.43995825283674
1730818611015074142,50000,1.60260162601626,49.27986792995395
1730818611115074140,50000,2.1114754098360655,51.520001030400024
1730818611215074308,50000,1.7086971707998604,48.91991781453807
1730818611315074626,50000,1.6501457725947521,45.27985601005789
1730818611415109530,45000,1.603203943314849,52.02184229616495
1730818611515109958,45000,1.5994906080865967,50.23978497372031
1730818611615110036,45000,1.6866485013623977,49.519961374430125
1730818611715110505,45000,1.626984126984127,49.1997692530822
1730818611815110663,45000,1.778751369112815,48.71992302252163
1730818611915110721,45000,1.5738125802310654,49.039971556816496
1730818612015111019,45000,1.8044672281215672,49.279853146037624
1730818612115111027,45000,1.9578863726658722,49.51999603840032
1730818612215111155,45000,1.5041372969659823,48.839937484880025
1730818612315111173,45000,1.6193029490616622,48.31999130240157
1730818612415111291,45000,1.6847027388109552,50.439940480870234
1730818612515111208,45000,1.941686367218282,49.28004090243395
1730818612615111427,45000,1.5883495145631068,49.07989251503539
1730818612715111465,45000,1.8238112790269074,49.47998119760715
1730818612815111673,45000,1.5492508766337265,48.599898912210264
1730818612915111891,45000,1.5443204202232437,47.039897453023556
1730818613015111999,45000,1.6351587024764562,46.87994936965468
1730818613115112137,45000,1.6934964584674823,52.59992741210017
1730818613215112295,45000,1.5712010194329404,49.31992207452312
1730818613315112523,45000,1.7251051893408134,49.19988782425576
1730818613415113683,40000,1.6160684886401053,49.079430678604126
1730818613515113791,40000,1.592760180995475,49.27994677765748
1730818613615113959,40000,1.8153503893214682,48.95991774733818
1730818613715114228,40000,1.6005221932114881,49.039868082754865
1730818613815114466,40000,1.8367499068207231,49.27988271387914
