time,wiops,latency,dispatch
1730818726432739447,50000,1.5686317641882974,9.184304570477437
1730818726532739334,50000,1.7035841136583791,52.760059618867366
1730818726632739493,50000,1.6688201292077525,49.11992189932418
1730818726732739851,50000,1.6099803020354564,49.079824294229034
1730818726832739889,50000,1.6020874103065883,49.079981349607095
1730818726932740057,50000,1.629384513567174,49.19991734413886
1730818727032740135,50000,1.6494291470785762,49.19996162402993
1730818727132740203,50000,1.6015676028739385,48.99996668002266
1730818727232740171,50000,1.620019756338492,49.20001574400504
1730818727332740369,50000,1.6570275722932077,49.23990250499304
1730818727432740567,50000,1.7083621285418107,49.43990210899383
1730818727532740685,50000,1.6339522546419099,49.31994180246867
1730818727632740703,50000,1.6144736842105263,49.03999117280159
1730818727732740690,50000,1.6577792777590281,49.12000638560084
1730818727832740748,50000,1.6316489361702127,49.119971510416526
1730818727932741107,50000,1.7811484290357529,49.279823085435126
1730818728032741125,50000,1.9207459207459208,49.479991093601605
1730818728132741353,50000,1.5641107222398982,49.23988773305597
1730818728232741491,50000,1.657718120805369,49.27993199369385
1730818728332741388,50000,1.5875486381322956,48.96005042885194
1730818728432818230,45000,1.6163750412677451,48.962376330779904
1730818728532818238,45000,1.5899257345818534,49.27999605760032
1730818728632818386,45000,1.5768115942028986,48.959927539307245
1730818728732818654,45000,1.7330045790771398,49.15986825155309
1730818728832818722,45000,1.7446504992867333,48.879966761622605
1730818728932818951,45000,1.5904546920348275,49.479886691059484
1730818729032819099,45000,1.635936976198458,48.759927835306804
1730818729132819387,45000,1.5855623590074122,49.07985865000709
1730818729232819685,45000,1.637271214642263,49.279853146037624
1730818729332819903,45000,1.571474461933826,48.83989352903211
1730818729432820232,45000,1.8310077519379846,47.23984458091133
1730818729532820460,45000,1.6586942469295411,51.47988262586762
1730818729632820648,45000,2.114139693356048,49.63990667697545
1730818729732820786,45000,1.5188155459592845,49.1999321040937
1730818729832820984,45000,1.5883495145631068,49.03990290099226
1730818729932821213,45000,1.7957106506724827,49.43988678265927
1730818730032821371,45000,1.785327069027828,49.27992213772302
1730818730132821389,45000,1.6504528681650452,49.2799911296016
1730818730232821637,45000,1.6666666666666667,49.1998779843026
1730818730332821805,45000,1.6317880794701987,49.27991720973909
1730818730432821803,40000,1.5514077823473584,49.04000098080002
1730818730532821951,40000,1.702416918429003,44.99993340009857
1730818730632822059,40000,1.7194453402128345,53.3199424144622
1730818730732822087,40000,1.8267013759761994,49.27998620160386
1730818730832822104,40000,1.790635706128664,46.879992030401354
1730818730932822252,40000,1.5723114956736712,50.87992469771145
1730818731032822360,40000,1.6449348044132397,49.19994686405739
1730818731132822378,40000,1.5729903536977492,48.99999118000159
1730818731232822526,40000,1.629042904290429,49.31992700650803
1730818731332822694,40000,1.607741935483871,49.87991620174078
1730818731432823023,40000,1.5729332907756144,49.27983786933341
1730818731532823141,40000,1.6120576671035387,49.23994189686856
1730818731632823098,40000,1.5677233429394812,48.88002101840904
1730818731732823116,40000,1.6771573604060914,49.55999107920161
1730818731832823314,40000,1.6797541823147832,49.15990266339273
1730818731932823493,40000,2.0995555555555554,47.239915440551364
1730818732032823771,40000,3.0462633451957295,51.39985710839724
1730818732132823839,40000,2.414574101427868,49.03996665282268
1730818732232824147,40000,1.6015701668302258,48.999849080464834
1730818732332824125,40000,1.611056268509378,48.92001076240237
1730818732432824263,35000,1.6254980079681276,48.91993249049317
1730818732532824421,35000,1.8447557743279062,48.87992276972202
1730818732632824579,35000,2.307046196920205,49.27992213772302
1730818732732824727,35000,1.5069081977279706,49.159927243307685
1730818732832824905,35000,1.5986906710310966,48.79991313615462
1730818732932825063,35000,1.913517724970783,49.079922453722524
1730818733032825272,35000,2.1223791185280274,49.679896169017006
1730818733132825400,35000,1.586073500967118,49.19993702408061
1730818733232825628,35000,1.5686528497409327,48.39988964825161
1730818733332825656,35000,1.629130141604855,48.279986481603785
1730818733432825603,35000,1.6762325239146432,45.5600241468128
1730818733532825741,35000,1.7668548654931917,53.27992647370147
1730818733632825990,35000,1.5364404128870817,49.0798777911043
1730818733732826188,35000,1.6421192935688105,49.279902425793196
1730818733832826366,35000,1.615491009681881,46.6799169097479
1730818733932826604,35000,1.7744463373083474,52.15987585949546
1730818734032826672,35000,1.8609221466364323,49.15996657122273
1730818734132826690,35000,1.766976411722659,49.5199910864016
1730818734232826678,35000,1.842144452717796,49.560005947200715
1730818734332826665,35000,1.5649952091983392,48.92000635960083
1730818734432826864,30000,1.6934619506966775,47.319905833387395
1730818734532827142,30000,1.8620435263740318,50.47985966599013
1730818734632827210,30000,1.6202360876897133,48.039967332822215
1730818734732827137,30000,1.5204904808002582,47.12003439762511
1730818734832827356,30000,1.7806637806637806,49.39989181423692
1730818734932827614,30000,1.6103171836876962,46.15988090750726
1730818735032827872,30000,1.4232622161046111,41.35989329147531
1730818735132828140,30000,1.8287237587470844,54.87985292199417
1730818735232828329,30000,1.5445284258954979,47.079911018968176
1730818735332828467,30000,1.919494869771113,48.559932987292484
1730818735432828655,30000,1.598380020249747,47.35991096336739
1730818735532828683,30000,1.510163278907031,45.319987310403555
1730818735632828690,30000,1.4453333333333334,43.35999696480022
1730818735732828718,30000,1.5352616184595385,47.27998676160371
1730818735832828766,30000,1.6359832635983265,46.8799774976108
1730818735932828914,30000,1.654882744137207,47.279930025703564
1730818736032829032,30000,1.6379370024229838,47.31994416246589
1730818736132829030,30000,1.5106951871657754,45.20000090400002
1730818736232829058,30000,1.568,47.03998682880369
1730818736332829206,30000,2.251768033946252,47.75992931530462
1730818736432829194,25000,2.24618320610687,47.08000564960068
1730818736532829322,25000,1.9808612440191387,49.6799364096814
1730818736632829660,25000,2.317429406037001,47.5998391125438
1730818736732829848,25000,1.976221928665786,44.87991562575863
1730818736832830046,25000,1.4096,35.239930224938156
1730818736932830144,25000,1.3328,33.319967346432
1730818737032830463,25000,1.3024,32.55989613393134
1730818737132830500,25000,1.488,37.199986236005095
1730818737232830639,25000,1.3264331210191083,33.31995368526438
1730818737332830867,25000,1.4035369774919615,34.91992038258153
1730818737432831055,25000,1.3328,33.31993735851777
1730818737532830993,25000,1.4144,35.360021923213594
1730818737632831171,25000,1.3392,33.47994040570608
1730818737732831279,25000,1.5008,37.519959478443766
1730818737832831276,25000,1.5008,37.52000112560004
1730818737932831505,25000,1.3408,33.519923239375785
1730818738032831512,25000,1.8874734607218684,35.55999751080017
1730818738132831671,25000,1.9352259096361455,48.39992304412236
1730818738232832019,25000,1.4336,35.839875277234036
1730818738332832187,25000,1.5328,38.319935622508154
1730818738432832556,20000,1.368,34.199873802465675
1730818738532832573,20000,1.342,26.839995437200777
1730818738632832761,20000,1.464,29.279944953703488
1730818738732832910,20000,1.188,23.75996459765275
1730818738832833108,20000,1.38,27.599945352108204
1730818738932833075,20000,1.374,27.480009068402993
1730818739032833073,20000,1.34,26.800000536000013
1730818739132833051,20000,1.282,25.640005640801242
1730818739232833189,20000,1.358,27.159962519251724
1730818739332833447,20000,1.366,27.31992951458185
1730818739432833625,20000,1.268,25.359954859280354
1730818739532833693,20000,1.4372813593203397,28.759980443213298
1730818739632833972,20000,1.2726363181590796,25.43992902259803
1730818739732834090,20000,1.214,24.279971349633808
1730818739832834328,20000,1.268,25.35993964334365
1730818739932834306,20000,1.276,25.520005614401235
