time,dispatch
1731078000410368284,0
1731078000510368362,51.03996018883105
1731078000610368330,37.72001207040386
1731078000710368448,45.55994623926344
1731078000810368676,50.91988390266471
1731078000910368824,44.9199335184984
1731078001010368912,52.87995346564095
1731078001110369050,40.6399439168774
1731078001210369138,47.199958464036555
1731078001310369136,49.20000098400003
1731078001410369134,49.20000098400003
1731078001510369192,49.15997148721654
1731078001610369350,49.83992125292442
1731078001710369367,48.999991670001414
1731078001810369435,47.03996801282175
1731078001910369714,49.79986105838765
1731078002010369912,50.99989902019994
1731078002110369799,49.52005595766323
1731078002210369968,49.51991631134143
1731078002310370106,49.1999321040937
1731078002410370194,49.39995652803826
1731078002510370422,48.95988837145452
1731078002610370450,46.999986840003686
1731078002710370708,50.71986914273761
1731078002810370956,45.63988681308071
1731078002910371194,52.799874336299084
1731078003010371232,43.31998353840626
1731078003110371541,45.319859961632716
1731078003210371769,51.359882899466996
1731078003310371927,49.87992118972452
1731078003410371854,48.840035653226025
1731078003510371942,49.19995670403811
1731078003610371890,49.20002558401331
1731078003710371978,49.35995656323823
1731078003810372186,49.31989741461338
1731078003910372194,49.19999606400032
1731078004010372222,49.07998625760385
1731078004110372230,47.99999616000031
1731078004210372468,48.47988461787461
1731078004310372446,50.840011184802464
1731078004410372393,49.08002601241379
1731078004510372371,45.3200099704022
1731078004610372399,46.83998688480367
1731078004710372357,55.36002325120977
1731078004810372354,21.88000065640002
1731078004910372372,46.43999164080151
1731078005010372390,49.59999107200161
1731078005110372438,47.59997715201097
1731078005210372376,50.88003154561956
1731078005310372403,48.91998679160357
1731078005410372361,0.04000001680000706
1731078005510372379,41.15999259120134
1731078005610372537,55.0399130369374
1731078005710372635,0.07999992160007684
1731078005810372793,46.75992611931673
1731078005910372911,13.799983716019215
1731078006010373009,47.119953822445254
1731078006110373287,17.719950738536948
1731078006210373546,46.83987868471421
1731078006310373674,30.119961446449352
1731078006410373772,45.55995535124376
1731078006510374020,32.95991825940272
1731078006610374208,46.55991246736456
1731078006710374246,15.999993920002312
1731078006810374274,47.1599867952037
1731078006910374502,17.07996105768879
1731078007010374530,47.03998682880369
1731078007110374798,23.679936537770082
1731078007210374956,42.91993218650715
1731078007310375004,53.079974521612236
1731078007410375022,0.0
