time,target,error,control_output,wiops_output
1731078146105656872,35,-11.039982504806652,15551,15551
1731078146205656960,35,2.800028335975064,82335,82335
1731078146305657148,35,-10.799913896161875,12074,12074
1731078146405657236,35,14.640017916784231,140300,140300
1731078146505657404,35,-11.119922518530167,12595,12595
1731078146605657371,35,1.999989109996406,75527,75527
1731078146705657379,35,-9.31999645440029,16855,16855
1731078146805657507,35,-7.239945932869212,22481,22481
1731078146905657776,35,1.3600904913565728,63761,63761
1731078147005657954,35,-10.799918476145116,281,281
1731078147105658012,35,34.24000044079975,232088,232088
1731078147205658130,35,-11.519945106464775,9974,9974
1731078147305658187,35,18.800009233994736,163574,163574
1731078147405658135,35,-10.800023816012391,17971,17971
1731078147505658163,35,4.800008455997631,94194,94194
1731078147605658261,35,-11.199954724044375,12402,12402
1731078147705658439,35,14.64003624073549,142511,142511
1731078147805658417,35,-6.88000921360203,37213,37213
1731078147905658525,35,-17.679943105661444,-23823,-23823
1731078148005658663,35,34.000001379998096,239112,239112
1731078148105658681,35,-10.519991806401478,23413,23413
1731078148205658719,35,-14.87998104560721,-5686,-5686
1731078148305658716,35,34.7599999928,248081,248081
1731078148405658734,35,-11.59999161200151,23095,23095
1731078148505658642,35,-10.20004158403826,23814,23814
1731078148605658640,35,1.5599993311999825,80089,80089
1731078148705658667,35,-7.719988465603116,31945,31945
1731078148805658745,35,-18.359958379232467,-28730,-28730
1731078148905658713,35,35.0,242692,242692
1731078149005658641,35,-10.880033033623782,20381,20381
1731078149105658689,35,1.160016243192203,77745,77745
1731078149205658736,35,-11.559978116810285,11191,11191
1731078149305658714,35,16.719995978399115,153987,153987
1731078149405658792,35,-11.119964026428057,16488,16488
1731078149505658910,35,8.080031765562516,111552,111552
1731078149605658948,35,-11.839982200806766,10932,10932
1731078149705658986,35,18.480006277597614,164348,164348
1731078149805658913,35,-10.920033521624468,19617,19617
1731078149905659041,35,1.2000432639446217,77381,77381
1731078150005659320,35,-8.319879137537207,27761,27761
1731078150105659478,35,-14.199922264122826,-8104,-8104
1731078150205659456,35,35.0,243729,243729
1731078150305659554,35,-10.439955468843642,23744,23744
1731078150405659662,35,-3.8399580528453043,52611,52611
1731078150505659790,35,-11.639940300876418,9179,9179
1731078150605659928,35,20.400020147972192,171800,171800
1731078150705659945,20,-26.399992112001343,-63779,-63779
1731078150805659993,20,19.320000326399843,162637,162637
1731078150905659961,20,-26.16001477120473,-66588,-66588
1731078151005659909,20,19.43999970879985,159333,159333
1731078151105659947,20,-22.319983918406116,-50164,-50164
1731078151205660075,20,12.000010239986892,118355,118355
1731078151305660283,20,-25.919904486598668,-75132,-75132
1731078151405660220,20,18.919999319599572,146910,146910
1731078151505660168,20,-26.120023982412476,-80220,-80220
1731078151605660246,20,19.320000530399586,144878,144878
1731078151705660294,20,-25.799978016010556,-82445,-82445
1731078151805660582,20,18.960002995191374,139244,139244
1731078151905660760,20,-25.959918191345622,-87229,-87229
1731078152005660758,20,19.1199999824,136058,136058
1731078152105660846,20,-26.239959308835815,-92648,-92648
1731078152205660974,20,19.520000614399212,134072,134072
1731078152305661102,20,-26.039941068875436,-95461,-95461
1731078152405661220,20,19.08000108559872,127992,127992
1731078152505661318,20,-26.439954488844606,-101583,-101583
1731078152605661536,20,19.6000008719981,126502,126502
1731078152705661474,20,-26.320028718417802,-104888,-104888
1731078152805661472,20,19.5199999904,122209,122209
1731078152905661600,20,-25.839941324875106,-106267,-106267
1731078153005661858,20,19.200002063994674,116879,116879
1731078153105662076,20,-25.559900679416522,-108610,-108610
1731078153205662054,20,18.879999753599947,111525,111525
1731078153305662092,20,-26.159982459206674,-115628,-115628
1731078153405662250,20,19.160001327197904,108813,108813
1731078153505662218,20,-25.720014630404684,-117334,-117334
1731078153605662215,20,18.999999969999998,104189,104189
1731078153705662373,20,-25.999927320114836,-122683,-122683
1731078153805662642,20,19.28000193679479,101638,101638
1731078153905662860,20,-25.799900156217667,-125496,-125496
1731078154005663138,20,19.04000266879258,96615,96615
1731078154105663387,20,-26.239884862686694,-131714,-131714
1731078154205663585,20,19.560000871198277,95217,95217
1731078154305663542,20,-25.880019728408485,-133659,-133659
1731078154405663580,20,18.96000039519985,88407,88407
1731078154505663538,20,-25.760019219208075,-137010,-137010
1731078154605663536,20,19.199999983999998,85759,85759
1731078154705663604,20,-25.559969019221064,-139730,-139730
1731078154805663591,20,18.83999984919998,80194,80194
1731078154905663519,20,-25.680032889623682,-144234,-144234
1731078155005663607,20,19.12000077439932,77735,77735
1731078155105663635,20,-26.039987108803608,-149914,-149914
1731078155205663903,20,19.280001929594828,74596,74596
1731078155305664111,20,-26.15990398739971,-154441,-154441
1731078155405664139,20,19.36000017919995,71056,71056
1731078155505664277,20,-25.799936796087223,-156454,-156454
1731078155605664265,20,19.15999989919999,66291,66291
1731078155705664373,15,-30.95995036325361,-187548,-187548
1731078155805664441,15,14.120000598399592,32860,32860
1731078155905664559,15,-31.11994557846422,-198091,-198091
1731078156005664637,15,14.040000748799416,22648,22648
1731078156105664665,15,-13.239992092802215,-113435,-113435
1731078156205664953,15,15.0,28182,28182
1731078156305665041,15,-21.999967440028655,-158716,-158716
1731078156405665109,15,15.0,24151,24151
1731078156505665087,15,-16.000006820001502,-131038,-131038
1731078156605665034,15,15.0,23575,23575
1731078156705665112,15,-18.359973979220293,-144086,-144086
1731078156805665110,15,15.0,21640,21640
1731078156905665188,15,-12.279978721616597,-113890,-113890
1731078157005665406,15,15.0,23207,23207
1731078157105665464,15,-17.959980883211088,-142341,-142341
1731078157205665712,15,15.0,21502,21502
1731078157305665920,15,-12.079943673717157,-112971,-112971
1731078157405666159,15,15.0,23184,23184
1731078157505666186,15,-16.599991468002308,-135177,-135177
1731078157605666395,15,15.0,22262,22262
1731078157705666432,15,-14.399989122004026,-124471,-124471
1731078157805666560,15,15.0,22608,22608
1731078157905666689,15,-13.99996259004826,-122012,-122012
1731078158005666827,15,15.0,23184,23184
1731078158105666995,15,-14.239950876882528,-122704,-122704
1731078158205667093,15,15.0,23621,23621
1731078158305667120,15,-21.51999013960267,-160740,-160740
1731078158405667208,15,15.0,19867,19867
1731078158505667447,15,-10.31993948534463,-105305,-105305
1731078158605667454,15,15.0,22562,22562
1731078158705667362,15,-19.52003175842922,-151230,-151230
1731078158805667380,15,15.0,19959,19959
1731078158905667358,15,-15.960006811201499,-135019,-135019
1731078159005667446,15,15.0,19406,19406
1731078159105667423,15,-9.960005740801321,-103863,-103863
1731078159205667401,15,15.0,22308,22308
1731078159305667349,15,-16.520016390408525,-135629,-135629
1731078159405667427,15,15.0,21433,21433
1731078159505667354,15,-14.040021199215477,-123398,-123398
1731078159605667392,15,15.0,21986,21986
1731078159705667440,15,-21.8799822976085,-164278,-164278
1731078159805667368,15,15.0,18024,18024
1731078159905667426,15,-5.9599878432070525,-84106,-84106
1731078160005667393,15,15.0,23230,23230
1731078160105667501,15,-17.15996526723751,-138090,-138090
1731078160205667639,15,15.0,21986,21986
1731078160305667667,15,-20.279990121602765,-155822,-155822
1731078160405667765,15,15.0,18945,18945
1731078160505667953,15,-7.799957136080586,-92909,-92909
1731078160605667921,15,15.0,23092,23092
1731078160705667869,10,-23.68001751360911,-172685,-172685
1731078160805667967,10,10.0,-8330,-8330
1731078160905667844,10,10.0,-2571,-2571
1731078161005667862,10,10.0,3186,3186
1731078161105667960,10,8.120001842398194,-989,-989
1731078161205667998,10,10.0,13621,13621
1731078161305668276,10,-5.7599561873218,-63907,-63907
1731078161405668444,10,10.0,16063,16063
1731078161505668492,10,-11.43998970880494,-91483,-91483
1731078161605668760,10,10.0,15234,15234
1731078161705668989,10,-8.119958505295024,-74767,-74767
1731078161805668876,10,10.0,16316,16316
1731078161905669034,10,-16.879957529667102,-119979,-119979
1731078162005669162,10,10.0,12354,12354
1731078162105669270,10,-3.3599855712155833,-52491,-52491
1731078162205669408,10,10.0,16178,16178
1731078162305669486,10,-7.719986178410782,-71709,-71709
1731078162405669554,10,10.0,17491,17491
1731078162505669712,10,-11.359966251253322,-89632,-89632
1731078162605669670,10,10.0,16708,16708
1731078162705669648,10,-14.360005359201178,-106270,-106270
1731078162805669736,10,10.0,14197,14197
1731078162905669683,10,-8.44000977320518,-77495,-77495
1731078163005669721,10,10.0,15095,15095
1731078163105669649,10,-13.440016876812152,-103020,-103020
1731078163205669707,10,10.0,13115,13115
1731078163305669694,10,-3.2800017264002257,-51308,-51308
1731078163405669792,10,10.0,16984,16984
1731078163505669890,10,-11.359979067220515,-90139,-90139
1731078163605669938,10,10.0,16201,16201
1731078163705670026,10,-7.439984652813507,-70206,-70206
1731078163805670244,10,10.0,17675,17675
1731078163905670222,10,-15.280005561601225,-110164,-110164
1731078164005670330,10,10.0,14635,14635
1731078164105670518,10,-5.639970596855278,-62259,-62259
1731078164205670526,10,10.0,17146,17146
1731078164305670544,10,-13.039995852800747,-98856,-98856
1731078164405670812,10,10.0,15395,15395
1731078164505670930,10,-7.119979798423838,-69321,-69321
1731078164605671038,10,10.0,17053,17053
1731078164705671036,10,-12.64000045280001,-96834,-96834
1731078164805670954,10,10.0,15533,15533
1731078164905671022,10,-11.399985448009897,-91801,-91801
1731078165005670989,10,10.0,14727,14727
1731078165105670967,10,-5.480003405600749,-61322,-61322
1731078165205670925,10,10.0,17330,17330
1731078165305671053,10,-11.039973068834474,-88102,-88102
1731078165405671351,10,10.0,16731,16731
1731078165505671589,10,-18.559932027361775,-128442,-128442
1731078165605671817,10,10.0,11802,11802
1731078165705671956,5,-9.719979539228442,-86655,-86655
1731078165805671943,5,5.0,-14460,-14460
1731078165905672021,5,5.0,-11581,-11581
1731078166005671999,5,5.0,-8701,-8701
1731078166105671957,5,5.0,-5822,-5822
1731078166205671964,5,5.0,-2943,-2943
1731078166305672082,5,5.0,-63,-63
1731078166405672210,5,5.0,2815,2815
1731078166505672198,5,3.1599997791999734,-4029,-4029
1731078166605672226,5,5.0,7514,7514
1731078166705672314,5,-0.8399948608045227,-20469,-20469
1731078166805672322,5,5.0,9910,9910
1731078166905672450,5,-4.119988326414942,-35407,-35407
1731078167005672568,5,5.0,10416,10416
1731078167105672546,5,-8.800003036000668,-59633,-59633
1731078167205672463,5,5.0,8228,8228
1731078167305672481,5,-0.639998984800183,-18698,-18698
1731078167405672509,5,5.0,10739,10739
1731078167505672617,5,-13.879979609622023,-86157,-86157
1731078167605672735,5,5.0,5625,5625
1731078167705672713,5,1.2799991815998197,-11154,-11154
1731078167805672891,5,5.0,9242,9242
1731078167905673019,5,-4.7199875584159265,-39246,-39246
1731078168005672966,5,5.0,9403,9403
1731078168105673125,5,-2.9999872800202247,-29995,-29995
1731078168205673393,5,5.0,10555,10555
1731078168305673611,5,-8.599970352064634,-58438,-58438
1731078168405673759,5,5.0,8481,8481
1731078168505673917,5,-2.0799888136176747,-26054,-26054
1731078168605674155,5,5.0,10163,10163
1731078168705674374,5,-4.599978976046042,-37690,-37690
1731078168805674532,5,5.0,10393,10393
1731078168905674499,5,-8.360004408801455,-57331,-57331
1731078169005674637,5,5.0,8458,8458
1731078169105674876,5,-3.5199796372486674,-33687,-33687
1731078169205674893,5,5.0,9311,9311
1731078169305675112,5,-4.639978888446235,-38754,-38754
1731078169405675089,5,5.0,9518,9518
1731078169505675077,5,-3.080000969600116,-30303,-30303
1731078169605675075,5,5.0,10624,10624
1731078169705675153,5,-12.639986240810732,-79719,-79719
1731078169805675391,5,5.0,6224,6224
1731078169905675399,5,0.5200003583999715,-14571,-14571
1731078170005675667,5,5.0,9403,9403
1731078170105675935,5,-7.999965160093373,-56419,-56419
1731078170205676184,5,5.0,7675,7675
1731078170305676312,5,-0.6799927296093067,-19462,-19462
1731078170405676470,5,5.0,10163,10163
1731078170505676658,5,-6.519978342440718,-47837,-47837
1731078170605676686,5,5.0,9288,9288
