time,target,error,control_output,wiops_output
1731078214164976928,35,-7.1200138996045865,28251,28251
1731078214264976926,35,-15.640001012800028,-20874,-20874
1731078214364977044,35,35.0,237740,237740
1731078214464977262,35,-9.959901987413673,20292,20292
1731078214564977290,35,-1.9999896400029016,56622,56622
1731078214664977458,35,-10.879922921729488,8542,8542
1731078214764977526,35,5.320020182386276,87890,87890
1731078214864977484,35,-10.480019101608029,7454,7454
1731078214964977482,35,21.839999736799996,172223,172223
1731078215064977419,35,-7.2000265860167545,31330,31330
1731078215164977567,35,-17.119922862514166,-25240,-25240
1731078215264977685,35,33.480001793597886,232310,232310
1731078215364977814,35,-9.639942414474284,23710,23710
1731078215464978062,35,-6.199897824253398,36339,36339
1731078215564978240,35,-10.35991925934372,10784,10784
1731078215664978258,35,16.400003347999398,146238,146238
1731078215764978235,35,-9.960010340802377,16375,16375
1731078215864978323,35,3.6000276319756814,82302,82302
1731078215964978491,35,-10.639923324928816,9120,9120
1731078216064978509,35,21.680002397599566,173796,173796
1731078216164978517,35,-10.359996371200296,16957,16957
1731078216264978495,35,6.319993690398611,99141,99141
1731078216364978543,35,-10.479978169610483,13996,13996
1731078216464978591,35,7.760013075193722,104355,104355
1731078216564978869,35,-9.039877569140359,20040,20040
1731078216664978967,35,0.44003386876680395,64934,64934
1731078216764978975,35,-10.399996368000295,7900,7900
1731078216864979083,35,19.44001680478185,159609,159609
1731078216964979201,35,-10.55994623926344,12261,12261
1731078217064979208,35,15.920001335599906,146120,146120
1731078217164979226,35,-10.239991856801467,17038,17038
1731078217264979284,35,2.040019116788912,76038,76038
1731078217364979252,35,-3.9600124672039883,45504,45504
1731078217464979260,35,-20.47999556160036,-44080,-44080
1731078217564979257,35,33.359999950799995,228658,228658
1731078217664979325,35,-8.199970624019976,28234,28234
1731078217764979303,35,-14.84001096480241,-11578,-11578
1731078217864979321,35,35.0,243268,243268
1731078217964979369,35,-3.8399813568089485,58163,58163
1731078218064979567,35,-20.679889753818287,-33043,-33043
1731078218164979535,35,33.359999475199835,240637,240637
1731078218264979552,35,-10.079992336401304,30276,30276
1731078218364979620,35,-9.919969454420773,25317,25317
1731078218464979899,35,-8.359879025937524,27849,27849
1731078218564980087,35,-4.399925928139254,43963,43963
1731078218664980125,35,-10.839982580806627,7395,7395
1731078218764980353,35,21.720030278330967,173225,173225
1731078218864980651,20,-25.559864231604593,-64130,-64130
1731078218964980910,20,18.400004143989268,153468,153468
1731078219064981048,20,-25.07993778968585,-65717,-65717
1731078219164981095,20,18.160000864799592,148353,148353
1731078219264981033,20,-23.200026784016607,-59767,-59767
1731078219364981051,20,16.680000597599893,137629,137629
1731078219464980999,20,-24.720023254412098,-71555,-71555
1731078219564981127,20,18.20000230399705,141032,141032
1731078219664981305,20,-25.039919828942708,-77000,-77000
1731078219764981373,20,18.320001142399224,137727,137727
1731078219864981360,20,-25.040005855200768,-80870,-80870
1731078219964981308,20,18.55999925119961,135126,135126
1731078220064981336,20,-24.75998746720351,-83122,-83122
1731078220164981314,20,18.279999621599917,130076,130076
1731078220264981422,20,-25.479950881653046,-90658,-90658
1731078220364981540,20,18.360001935197715,126352,126352
1731078220464981547,20,-25.279996830400222,-93702,-93702
1731078220564981645,20,18.320001646398385,122156,122156
1731078220664981894,20,-25.079887751079504,-96652,-96652
1731078220764982202,20,18.40000492798482,118686,118686
1731078220864982380,20,-25.439919116943976,-102402,-102402
1731078220964982318,20,18.15999885919929,113364,113364
1731078221064982396,20,-25.199964744027497,-105326,-105326
1731078221164982273,20,16.11999522759413,98529,98529
1731078221264982351,20,-25.07996483762743,-109920,-109920
1731078221364982409,20,18.40000092799946,105418,105418
1731078221464982647,20,-20.87990270583156,-91571,-91571
1731078221564982595,20,7.919993718396732,48605,48605
1731078221664982673,20,-25.039964868827404,-121019,-121019
1731078221764982951,20,18.20000500398609,93074,93074
1731078221864983190,20,-25.039892354657276,-124957,-124957
1731078221964983428,20,18.320003998390483,89770,89770
1731078222064983576,20,-24.99993340009857,-128616,-128616
1731078222164983704,20,18.320002150397247,85923,85923
1731078222264983942,20,-25.319892138656712,-134154,-134154
1731078222364984090,20,18.16000272319597,81046,81046
1731078222464984168,20,-24.75996508722723,-135318,-135318
1731078222564984076,20,18.31999845439858,78091,78091
1731078222664984234,20,-24.799929216111842,-139238,-139238
1731078222764984432,20,16.32000728638557,63790,63790
1731078222864984350,20,-24.960036867230237,-144967,-144967
1731078222964984448,20,18.120001842398196,68327,68327
1731078223064984375,20,-24.840032733223893,-148272,-148272
1731078223164984393,20,18.16000033119994,64669,64669
1731078223264984391,20,-24.92000089840002,-152541,-152541
1731078223364984389,20,18.3599999672,61833,61833
1731078223464984476,20,-25.719960223634608,-160546,-160546
1731078223564984594,20,18.80000141599833,59920,59920
1731078223664984622,20,-25.199987344003546,-161783,-161783
1731078223764984620,20,18.5599999712,54966,54966
1731078223864984728,15,-30.079951313652586,-191397,-191397
1731078223964984856,15,13.280002201597181,20428,20428
1731078224064984874,15,-10.719995370400834,-98758,-98758
1731078224164985002,15,15.0,30992,30992
1731078224264985110,15,-28.119953430450295,-188248,-188248
1731078224364985128,15,15.0,23437,23437
1731078224464985095,15,-18.16001094280361,-143167,-143167
1731078224564985103,15,15.0,21617,21617
1731078224664985271,15,-18.15994429129359,-144987,-144987
1731078224764985460,15,15.0,19798,19798
1731078224864985387,15,-14.240021345215581,-126091,-126091
1731078224964985355,15,15.0,20235,20235
1731078225064985363,15,-10.639997948800165,-106628,-106628
1731078225164985381,15,15.0,22746,22746
1731078225264985428,15,-15.839985505206815,-131598,-131598
1731078225364985506,15,15.0,22262,22262
1731078225464985714,15,-13.11994151052166,-117707,-117707
1731078225564985622,15,15.0,23345,23345
1731078225664985740,15,-18.359960635246452,-144316,-144316
1731078225764985908,15,15.0,21410,21410
1731078225864985946,15,-21.95998595520534,-165277,-165277
1731078225964985984,15,15.0,17402,17402
1731078226064985932,15,-10.080013041606783,-106501,-106501
1731078226164985909,15,15.0,20235,20235
1731078226264985867,15,-14.160012247205145,-125230,-125230
1731078226364986035,15,15.0,20719,20719
1731078226464986283,15,-12.279932345767783,-114811,-114811
1731078226564986512,15,15.0,22285,22285
1731078226664986790,15,-16.279913041841745,-134383,-134383
1731078226764986918,15,15.0,21548,21548
1731078226864987056,15,-12.159962519251724,-113347,-113347
1731078226964987274,15,15.0,23184,23184
1731078227064987482,15,-23.559919795366824,-171958,-171958
1731078227164987550,15,15.0,18255,18255
1731078227264987648,15,-7.999977460022091,-94656,-94656
1731078227364987836,15,15.0,22286,22286
1731078227464988075,15,-11.959935565753998,-111553,-111553
1731078227564988343,15,15.0,24036,24036
1731078227664988461,15,-24.359953555254805,-175334,-175334
1731078227764988469,15,15.0,18646,18646
1731078227864988487,15,-12.359995075200889,-117307,-117307
1731078227964988524,15,15.0,20166,20166
1731078228064988482,15,-15.920012986405457,-134600,-134600
1731078228164988580,15,15.0,19637,19637
1731078228264988688,15,-8.79997429602776,-97502,-97502
1731078228364988856,15,15.0,23207,23207
1731078228464989064,15,-18.15993102734346,-143397,-143397
1731078228564989282,15,15.0,21387,21387
1731078228664989310,15,-11.999992440002117,-112663,-112663
1731078228764989328,15,15.0,23115,23115
1731078228864989496,10,-26.719938310503636,-188727,-188727
1731078228964989564,10,10.0,-10057,-10057
1731078229064989572,10,10.0,-4298,-4298
1731078229164989840,10,10.0,1459,1459
1731078229264990068,10,9.680000729598337,5527,5527
1731078229364990096,10,6.240001052799705,-7078,-7078
1731078229464990355,10,10.0,16386,16386
1731078229564990563,10,-9.319959814483585,-79957,-79957
1731078229664990500,10,10.0,16777,16777
1731078229764990588,10,-9.239983068814901,-79142,-79142
1731078229864990596,10,9.920000006399999,16792,16792
1731078229964990754,10,-17.9999557600699,-125045,-125045
1731078230064990822,10,10.0,12562,12562
1731078230164990820,10,-3.4000002680000065,-52495,-52495
1731078230264990758,10,10.0,16363,16363
1731078230364990896,10,-9.039973724836262,-78500,-78500
1731078230464991044,10,10.0,16916,16916
1731078230564991122,10,-11.199983464012899,-89362,-89362
1731078230664991320,10,10.0,16225,16225
1731078230764991237,10,-9.800016434013642,-82655,-82655
1731078230864991335,10,10.0,16340,16340
1731078230964991343,10,-9.159998467200122,-79157,-79157
1731078231064991321,10,10.0,16823,16823
1731078231164991349,10,-10.559994243201611,-86072,-86072
1731078231264991316,10,10.0,16501,16501
1731078231364991404,10,-10.799981696016108,-87663,-87663
1731078231464991552,10,10.0,16040,16040
1731078231564991630,10,-9.279984961611728,-80091,-80091
1731078231664991869,10,10.0,16455,16455
1731078231764991816,10,-10.880011066405867,-88132,-88132
1731078231864991864,10,10.0,15948,15948
1731078231964991792,10,-11.280015321611032,-90753,-90753
1731078232064991910,10,10.0,15211,15211
1731078232164992058,10,-8.15997312323978,-75001,-75001
1731078232264992176,10,10.0,16271,16271
1731078232364992354,10,-23.279940761705447,-153847,-153847
1731078232464992282,10,10.0,8623,8623
1731078232564992330,10,-0.2799950656023693,-39945,-39945
1731078232664992337,10,10.0,14221,14221
1731078232764992305,10,-11.000006720002151,-91000,-91000
1731078232864992363,10,10.0,13645,13645
1731078232964992311,10,-11.560011211205833,-94536,-94536
1731078233064992338,10,10.0,12746,12746
1731078233164992356,10,-7.199996904000557,-72392,-72392
1731078233264992444,10,10.0,14359,14359
1731078233364992582,10,-12.559968867242965,-99106,-99106
1731078233464992600,10,10.0,12885,12885
1731078233564992688,10,-9.919982470415427,-86629,-86629
1731078233664992796,10,10.0,12931,12931
1731078233764992884,10,-9.51998282241512,-84469,-84469
1731078233864992782,5,5.0,-13216,-13216
1731078233964992839,5,5.0,-10337,-10337
1731078234064992917,5,5.0,-7457,-7457
1731078234164993025,5,5.0,-4578,-4578
1731078234264993214,5,5.0,-1699,-1699
1731078234364993301,5,5.0,1180,1180
1731078234464993430,5,5.0,4059,4059
1731078234564993608,5,3.2000032039942967,-2573,-2573
1731078234664993645,5,5.0,8781,8781
1731078234764993543,5,-2.4800076296077824,-27869,-27869
1731078234864993631,5,4.920000070399938,9810,9810
1731078234964993629,5,-2.520000150400004,-26675,-26675
1731078235064993556,5,5.0,11614,11614
1731078235164993715,5,-8.359978757633776,-56110,-56110
1731078235264993883,5,5.0,9680,9680
1731078235364993941,5,-6.719993202403943,-49378,-49378
1731078235464994079,5,5.0,8689,8689
1731078235564994106,5,-6.9199967816008705,-51425,-51425
1731078235664994054,5,5.0,7583,7583
1731078235764994192,5,-0.5199923824105124,-18708,-18708
1731078235864994370,5,5.0,10163,10163
1731078235964994398,5,-9.879995833601166,-65594,-65594
1731078236064994426,5,5.0,7353,7353
1731078236164994444,5,-0.7599989632001867,-20207,-20207
1731078236264994722,5,5.0,9795,9795
1731078236364994940,5,-4.519979246445244,-37636,-37636
1731078236464994938,5,5.0,10071,10071
1731078236564994886,5,-4.480004929602565,-37148,-37148
1731078236664994843,5,5.0,10371,10371
1731078236764994971,5,-7.719983718420842,-53971,-53971
1731078236864995190,5,5.0,8804,8804
1731078236964995107,5,-2.8000064740053734,-29537,-29537
1731078237064995085,5,5.0,10071,10071
1731078237164995143,5,-8.679992065604603,-59344,-59344
1731078237264995201,5,5.0,7952,7952
1731078237364995459,5,-1.0799843136404705,-21299,-21299
1731078237464995597,5,5.0,10209,10209
1731078237564995695,5,-4.7599904352093745,-38490,-38490
1731078237664995593,5,5.0,10348,10348
1731078237764995590,5,-8.440000403200013,-57800,-57800
1731078237864995618,5,5.0,8367,8367
1731078237964995616,5,-2.200000144000003,-26804,-26804
1731078238064995634,5,5.0,9979,9979
1731078238164995652,5,-4.639998264800312,-38086,-38086
1731078238264995730,5,5.0,10186,10186
1731078238364996018,5,-5.439969932886594,-42106,-42106
1731078238464996276,5,5.0,9933,9933
1731078238564996514,5,-4.359977723253019,-36652,-36652
1731078238664996662,5,5.0,10302,10302
1731078238764996710,5,-7.879993817602969,-54886,-54886
