time,target,error,control_output,wiops_output
1731078252932523399,35,-12.039958604836428,7778,7778
1731078253032523627,35,21.320031190328883,177146,177146
1731078253132523685,35,-11.879972809615772,13968,13968
1731078253232523843,35,10.920038046339887,127620,127620
1731078253332523831,35,-12.04000564480068,12570,12570
1731078253432523879,35,13.680010233595087,141561,141561
1731078253532523957,35,-11.919963402428543,14148,14148
1731078253632524185,35,7.520062654257146,110020,110020
1731078253732524473,35,-12.079864409990499,10770,10770
1731078253832524551,35,19.080012417590314,168486,168486
1731078253932524669,35,-12.199944304065724,14166,14166
1731078254032524627,35,11.31999005439582,131438,131438
1731078254132524645,35,-11.59999161200151,16830,16830
1731078254232524562,35,4.919975033579277,97454,97454
1731078254332524640,35,-11.879963433628518,11504,11504
1731078254432524648,35,15.400001567999873,148831,148831
1731078254532524616,35,-12.040015052804819,12685,12685
1731078254632524634,35,17.40000316799943,161336,161336
1731078254732524742,35,-11.959949283254772,16195,16195
1731078254832524910,35,3.4000530879108126,90482,90482
1731078254932524867,35,-12.400020382008769,8940,8940
1731078255032524905,35,21.280005213598017,179791,179791
1731078255132524823,35,-12.040038572831634,15956,15956
1731078255232524831,35,9.360002051199835,122117,122117
1731078255332524939,35,-12.03994919685487,14413,14413
1731078255432525107,35,-1.2399391169022849,64555,64555
1731078255532525175,35,-10.119969318420864,16912,16912
1731078255632525213,35,5.280011293595706,92470,92470
1731078255732525481,35,-12.19987350433901,3133,3133
1731078255832525659,35,28.920010822380736,213417,213417
1731078255932525577,35,-12.040038572831634,13606,13606
1731078256032525604,35,11.440006361198279,130760,130760
1731078256132525652,35,-12.039977420810843,13261,13261
1731078256232525620,35,13.439993100797793,140984,140984
1731078256332525618,35,-9.040000880800022,29922,29922
1731078256432525636,35,-17.159990611201692,-18196,-18196
1731078256532525603,35,33.03999935319979,237218,237218
1731078256632525611,35,-11.7199962624003,19697,19697
1731078256732525639,35,-6.319988430403242,41486,41486
1731078256832525697,35,-11.999972740015814,7829,7829
1731078256932525905,20,6.200028703940296,97102,97102
1731078257032525913,20,-27.119996230400304,-75416,-75416
1731078257132525931,20,18.320000302399947,149106,149106
1731078257232525828,20,-26.800048204049652,-78793,-78793
1731078257332525996,20,18.120003158394695,143166,143166
1731078257432526184,20,-26.919911790565834,-84425,-84425
1731078257532526222,20,18.400000607999768,139578,139578
1731078257632526350,20,-26.639940300876418,-87851,-87851
1731078257732526438,20,18.120001654398543,133353,133353
1731078257832526496,20,-26.75997287921573,-93392,-93392
1731078257932526624,20,18.12000240639692,128378,128378
1731078258032526762,20,-26.639935636888822,-97733,-97733
1731078258132526940,20,18.00000355999366,122837,122837
1731078258232526998,20,-26.799972856015742,-103554,-103554
1731078258332527287,20,18.000005779983297,117770,117770
1731078258432527525,20,-26.719888806664642,-108199,-108199
1731078258532527803,20,18.280004781586708,114228,114228
1731078258632528001,20,-26.83990725698363,-113693,-113693
1731078258732528219,20,18.120004098391064,108453,108453
1731078258832528297,20,-26.159963995228082,-115121,-115121
1731078258932528566,20,17.20000753197974,98961,98961
1731078259032528724,20,-26.63992630891643,-122818,-122818
1731078259132528782,20,18.120001090399366,98387,98387
1731078259232529020,20,-26.99988814026623,-129626,-129626
1731078259332528988,20,18.279999449599824,94119,94119
1731078259432529015,20,-26.759987374803416,-133380,-133380
1731078259532528993,20,18.039999568799907,87967,87967
1731078259632528931,20,-26.60002889201791,-137556,-137556
1731078259732528999,20,18.040001332799093,83038,83038
1731078259832528966,20,-26.240015259205038,-140583,-140583
1731078259932528934,20,18.159999411199813,78950,78950
1731078260032529052,20,-26.95994458726539,-149041,-149041
1731078260132529190,20,18.04000270479627,73248,73248
1731078260232529168,20,-26.88001031360227,-153755,-153755
1731078260332529186,20,18.12000033839994,68580,68580
1731078260432529234,20,-27.11997738241086,-160068,-160068
1731078260532529181,20,18.199999045999494,63820,63820
1731078260632529219,20,-26.479982337606714,-161822,-161822
1731078260732529187,20,18.079999385599802,58418,58418
1731078260832529355,20,-26.519921846531297,-166870,-166870
1731078260932529593,20,18.200004283989806,54192,54192
1731078261032529681,20,-26.959958675236372,-173987,-173987
1731078261132529679,20,18.1599999632,48936,48936
1731078261232529847,20,-25.239923996927686,-169965,-169965
1731078261332529925,20,14.520004274396666,25622,25622
1731078261432529953,20,-16.959989651202896,-132380,-132380
1731078261532529981,20,20.0,53178,53178
1731078261632530019,20,-26.479982337606714,-180941,-180941
1731078261732530036,20,18.040000333199945,39088,39088
1731078261832529994,20,-26.920019706408283,-188127,-188127
1731078261932530072,15,13.120001466398856,7973,7973
1731078262032530350,15,7.4000211279412635,-14699,-14699
1731078262132530629,15,15.0,29725,29725
1731078262232530757,15,-27.23994593286921,-184865,-184865
1731078262332530724,15,15.0,22677,22677
1731078262432530692,15,-12.84000890880285,-115813,-115813
1731078262532530830,15,15.0,23921,23921
1731078262632531018,15,-15.679942321708438,-129577,-129577
1731078262732531096,15,15.0,23529,23529
1731078262832531364,15,-15.879917241821794,-131026,-131026
1731078262932531633,15,15.0,23022,23022
1731078263032531861,15,-16.67992776976469,-135760,-135760
1731078263132531979,15,15.0,22055,22055
1731078263232532147,15,-15.639948524886478,-131232,-131232
1731078263332532255,15,15.0,21686,21686
1731078263432532353,15,-12.639972912826547,-115746,-115746
1731078263532532541,15,15.0,23045,23045
1731078263632532649,15,-14.039968636833873,-121786,-121786
1731078263732532777,15,15.0,23598,23598
1731078263832532785,15,-19.159997267200218,-148291,-148291
1731078263932532783,15,15.0,21203,21203
1731078264032532911,15,-17.91995786245394,-144133,-144133
1731078264132533179,15,15.0,19521,19521
1731078264232533347,15,-8.119961158465252,-94024,-94024
1731078264332533305,15,15.0,23483,23483
1731078264432533263,15,-18.320013994405883,-143967,-143967
1731078264532533381,15,15.0,21571,21571
1731078264632533579,15,-17.439935768927178,-141228,-141228
1731078264732533526,15,15.0,20166,20166
1731078264832533594,15,-10.079982945611597,-103737,-103737
1731078264932533572,15,15.0,22999,22999
1731078265032533540,15,-17.640010444803345,-140857,-140857
1731078265132533688,15,15.0,21479,21479
1731078265232533846,15,-10.879959109664608,-106652,-106652
1731078265332533904,15,15.0,23852,23852
1731078265432534142,15,-25.399903848228846,-181014,-181014
1731078265532534180,15,15.0,17863,17863
1731078265632534368,15,-14.159945179303065,-127602,-127602
1731078265732534416,15,15.0,18347,18347
1731078265832534534,15,-8.159972671232246,-95410,-95410
1731078265932534642,15,15.0,22285,22285
1731078266032534630,15,-13.280003393600406,-118529,-118529
1731078266132534567,15,15.0,23276,23276
1731078266232534655,15,-17.719971206425342,-141003,-141003
1731078266332534563,15,15.0,21710,21710
1731078266432534671,15,-16.639965828836907,-136862,-136862
1731078266532534949,15,15.0,20765,20765
1731078266632535067,15,-13.839965968840158,-123009,-123009
1731078266732535165,15,15.0,21433,21433
1731078266832535133,15,-14.160009331202986,-124032,-124032
1731078266932535111,10,10.0,-4506,-4506
1731078267032535058,10,10.0,1252,1252
1731078267132535096,10,10.0,7010,7010
1731078267232535084,10,4.279999313599918,-17459,-17459
1731078267332535092,10,10.0,15234,15234
1731078267432535080,10,-9.280002313600278,-80897,-80897
1731078267532535187,10,10.0,15648,15648
1731078267632535336,10,-14.999962750055506,-110712,-110712
1731078267732535454,10,10.0,12769,12769
1731078267832535682,10,-5.599964432081096,-63914,-63914
1731078267932535940,10,10.0,15303,15303
1731078268032536118,10,-9.319965610461214,-81039,-81039
1731078268132536126,10,10.0,15694,15694
1731078268232536184,10,-9.279988817606487,-80437,-80437
1731078268332536202,10,10.0,16109,16109
1731078268432536380,10,-11.59996155206844,-92282,-92282
1731078268532536498,10,10.0,15188,15188
1731078268632536596,10,-8.519981850417789,-76927,-76927
1731078268732536724,10,10.0,16040,16040
1731078268832536852,10,-9.63997486083218,-81993,-81993
1731078268932536870,10,10.0,16247,16247
1731078269032536948,10,-11.23998343281292,-90242,-90242
1731078269132536995,10,10.0,15533,15533
1731078269232537143,10,-7.559974011238463,-71508,-71508
1731078269332537091,10,10.0,16938,16938
1731078269432537169,10,-9.519984774411874,-80461,-80461
1731078269532537227,10,10.0,17215,17215
1731078269632537475,10,-15.279937305755482,-110625,-110625
1731078269732537703,10,10.0,14174,14174
1731078269832537661,10,-7.200007224003034,-70964,-70964
1731078269932537789,10,10.0,15787,15787
1731078270032537937,10,-14.8799631776545,-109939,-109939
1731078270132537945,10,10.0,12976,12976
1731078270232537903,10,-3.4400056448023726,-52291,-52291
1731078270332538001,10,10.0,16754,16754
1731078270432538139,10,-19.639959096856447,-134127,-134127
1731078270532538167,10,10.0,11203,11203
1731078270632538134,10,-1.6000038280012632,-44341,-44341
1731078270732538152,10,10.0,16040,16040
1731078270832538250,10,-15.199975304024203,-111377,-111377
1731078270932538458,10,10.0,13046,13046
1731078271032538396,10,-11.400013268008227,-94289,-94289
1731078271132538444,10,10.0,12239,12239
1731078271232538492,10,-1.439994508802636,-42459,-42459
1731078271332538479,10,10.0,17169,17169
1731078271432538397,10,-13.72001945041595,-102427,-102427
1731078271532538445,10,10.0,15027,15027
1731078271632538543,10,-10.239980164819439,-86178,-86178
1731078271732538651,10,10.0,14888,14888
1731078271832538729,10,-9.079985117611606,-80186,-80186
1731078271932538737,5,5.0,-11005,-11005
1731078272032538684,5,5.0,-8125,-8125
1731078272132538762,5,5.0,-5246,-5246
1731078272232539011,5,5.0,-2367,-2367
1731078272332539139,5,5.0,512,512
1731078272432539146,5,5.0,3391,3391
1731078272532539194,5,3.160000883199576,-3453,-3453
1731078272632539252,5,5.0,8090,8090
1731078272732539290,5,-6.7599955312016995,-51179,-51179
1731078272832539538,5,5.0,7076,7076
1731078272932539736,5,0.04000982078055504,-16256,-16256
1731078273032539804,5,-39.71996959042068,-203482,-203482
1731078273132540053,5,-46.31987221351819,-234561,-234561
1731078273232540261,5,-42.199901824204204,-215160,-215160
1731078273332540329,5,-42.31996782242188,-215726,-215726
1731078273432540487,5,-40.19992858411284,-205742,-205742
1731078273532540555,5,-46.0399652928236,-233243,-233243
1731078273632540723,5,-42.43992030093389,-216290,-216290
1731078273732540741,5,-41.91999155440152,-213842,-213842
1731078273832540788,5,-41.91997794761037,-213842,-213842
1731078273932540856,5,-42.07996798562177,-214595,-214595
1731078274032540954,5,-42.359953587245485,-215914,-215914
1731078274132541062,5,-42.35994885125524,-215914,-215914
1731078274232541351,5,-38.07987549915981,-195759,-195759
1731078274332541539,5,-46.359903443381526,-234749,-234749
1731078274432541607,5,-44.919966054423085,-227969,-227969
1731078274532541775,5,-45.679914857743036,-231547,-231547
1731078274632541772,5,-42.68000143040005,-217421,-217421
1731078274732541750,5,-42.480010445602296,-216479,-216479
1731078274832541788,5,-42.359982003206845,-215914,-215914
1731078274932541706,5,-41.92003847443155,-213842,-213842
1731078275032541874,5,-42.159920771333105,-214972,-214972
1731078275132542102,5,-41.87989311384371,-213653,-213653
1731078275232542340,5,-42.31988737866804,-215725,-215725
1731078275332542508,5,-41.15992245133028,-210263,-210263
1731078275432542526,5,-44.99999100000162,-228346,-228346
1731078275532542534,5,-40.439996364800294,-206873,-206873
1731078275632542472,5,-42.72002958641834,-217609,-217609
1731078275732542530,5,-46.679970025617386,-236256,-236256
1731078275832542617,5,-37.95996262483252,-195195,-195195
1731078275932542766,5,-48.71991995731927,-245862,-245862
1731078276032542914,5,-40.31993292649927,-206308,-206308
1731078276132543142,5,-46.23988317306637,-234184,-234184
1731078276232543340,5,-39.919911058576105,-204424,-204424
1731078276332543288,5,-46.440026748813914,-235127,-235127
1731078276432543336,5,-42.11997738241086,-214784,-214784
1731078276532543393,5,-42.3999729820154,-216102,-216102
1731078276632543562,5,-40.439923206529784,-206873,-206873
1731078276732543639,5,-46.31996048363043,-234561,-234561
1731078276832543838,5,-42.35990575378755,-215914,-215914
