time,dispatch
1731078174787699296,0
1731078174887699333,57.19997883600784
1731078174987699491,0.7999987360019971
1731078175087699509,46.679991597601514
1731078175187699577,49.15996657122273
1731078175287699575,49.16000098320002
1731078175387699493,49.40004050803322
1731078175487699500,49.119996561600246
1731078175587699608,49.23994682085743
1731078175687699786,49.15991249535576
1731078175787699754,48.92001565440501
1731078175887699722,49.120015718405035
1731078175987699730,49.15999606720032
1731078176087699858,49.359936819280875
1731078176187700056,49.079902821792416
1731078176287700054,49.04000098080002
1731078176387700041,32.32000420160055
1731078176487700089,66.31996816641528
1731078176587700027,1.280000793600492
1731078176687700045,47.35999147520153
1731078176787699972,48.88003568242605
1731078176887699970,49.48000098960002
1731078176987700028,48.63997178881637
1731078177087699996,49.40001580800506
1731078177187699974,45.5200100144022
1731078177287699981,53.159996278800264
1731078177387700089,49.15994690725734
1731078177487700067,49.5600109032024
1731078177587700075,48.63999610880031
1731078177687699973,49.96005095925198
1731078177787700101,48.91993738248016
1731078177887700239,49.23993204889378
1731078177987700407,49.11991747853863
1731078178087700485,49.11996168642988
1731078178187700593,49.27994677765748
1731078178287700620,48.99998677000358
1731078178387700738,49.199941944068506
1731078178487700907,49.079917054940175
1731078178587701005,49.11995186244718
1731078178687701002,49.52000148560005
1731078178787701170,49.079917545738525
1731078178887701389,44.239903114612176
1731078178987701587,54.2798925258128
1731078179087701534,48.68002580041368
1731078179187701592,49.719971162416726
1731078179287701610,48.99999118000159
1731078179387701568,49.720020882408775
1731078179487701676,49.359946691257576
1731078179587701914,49.19988290427869
1731078179687702072,49.71992144252412
1731078179787702070,49.12000098240002
1731078179887702018,0.880000457600238
1731078179987702055,46.759982698806404
1731078180087702163,27.63997014883224
1731078180187702352,47.03991109456803
1731078180287702440,19.59998275201518
1731078180387702628,43.199918784152686
1731078180487702575,50.72002688161425
1731078180587702603,5.99999832000047
1731078180687702601,46.64000093280002
1731078180787702609,31.599997472000204
1731078180887702647,46.99998214000679
1731078180987702684,21.83999191920299
1731078181087702903,46.919897245425034
1731078181187702850,19.96001057880561
1731078181287702938,47.159958499236524
1731078181387703076,23.399967708044564
1731078181487703174,47.399953548045524
1731078181587703352,21.479961765668058
1731078181687703320,47.080015065604826
1731078181787703378,25.159985407208463
1731078181887703516,47.11993497448974
1731078181987703724,22.279953657696392
1731078182087703942,46.83989788902261
1731078182187704111,26.1199558572746
1731078182287704209,47.599953352045716
1731078182387704547,17.71994010660244
1731078182487704585,46.95998215520679
1731078182587704633,29.399985888006775
1731078182687704671,47.0799821096068
1731078182787704748,25.39998044201506
1731078182887704876,46.559940403276286
1731078182987704974,27.719972834426624
1731078183087705153,47.11991565535098
1731078183187705140,12.040001565200205
1731078183287705268,46.83994004487675
1731078183387705527,29.55992343979829
1731078183487705735,46.7599027394023
1731078183587706023,19.519943782561906
1731078183687706141,44.07994798566138
1731078183787706249,44.39995204805179
1731078183887706527,37.43989591708935
1731078183987706625,45.27995562564349
1731078184087706673,15.83999239680365
1731078184187706791,46.95994458726539
1731078184287706909,16.119980978422447
1731078184387707007,46.719954214444876
1731078184487707005,18.68000037360001
1731078184587706913,46.600042872039445
1731078184687707081,41.839929708918085
1731078184787707289,47.11990199060386
1731078184887707467,0.919998362402915
1731078184987707435,46.880015001604804
1731078185087707483,0.7599996352001751
1731078185187707460,46.640010727202466
1731078185287707468,0.6399999488000041
1731078185387707576,47.159949067255006
1731078185487707664,1.2399989088009604
1731078185587707692,46.79998689600367
1731078185687707700,0.8799999296000057
1731078185787707838,46.91993525048936
1731078185887708026,0.7999984960028276
1731078185987708064,46.99998214000679
1731078186087708232,0.7199987904020321
1731078186187708220,46.56000558720067
1731078186287708167,1.0400005512002921
1731078186387708175,47.1599962272003
1731078186487708333,0.8799986096021969
1731078186587708571,46.47988937786328
1731078186687708719,0.9999985200021905
1731078186787708858,42.67994067488247
1731078186887709076,5.679987617626995
1731078186987709364,45.27986959397557
1731078187087709552,0.7599985712026862
1731078187187709560,46.9599962432003
1731078187287709548,0.0
1731078187387709546,46.88000093760002
1731078187487709533,1.2000001560000204
1731078187587709571,46.759982231206756
1731078187687709809,0.6799983816038518
1731078187787709867,47.19997262401588
1731078187887709995,0.9999987200016385
1731078187987709983,36.52000438240052
1731078188087709981,12.000000240000006
1731078188187709979,37.08000074160002
1731078188287710016,0.0
1731078188387710094,46.99996334002859
1731078188487710222,0.7199990784011797
1731078188587710290,46.959968067221716
1731078188687710318,0.0
1731078188787710226,46.80004305603961
1731078188887710374,0.83999875680184
1731078188987710582,46.59990307220161
1731078189087710530,0.0
1731078189187710628,47.23995370484537
1731078189287710876,0.8799978176054123
1731078189387711164,47.11986429479083
1731078189487711352,1.1999977440042413
1731078189587711370,46.55999161920151
1731078189687711508,0.7999988960015236
1731078189787711566,47.51997243841599
1731078189887711624,0.7599995592002557
1731078189987711882,23.15994024735416
1731078190087712171,0.0
1731078190187712279,43.15995338725034
1731078190287712266,0.0
1731078190387712354,20.75998173121608
1731078190487712282,0.0
1731078190587712430,31.119953942468168
1731078190687712638,0.0
1731078190787712586,28.000014560007575
1731078190887712604,0.0
1731078190987712632,31.11999128640244
1731078191087712689,0.0
1731078191187712948,32.47991587701788
1731078191287713086,0.0
1731078191387713204,27.03996809283765
1731078191487713322,0.0
1731078191587713390,30.519979246414113
1731078191687713297,0.0
1731078191787713465,29.599950272083543
1731078191887713674,0.0
1731078191987713832,30.91995114647719
1731078192087713900,0.0
1731078192187713797,31.28003221843319
1731078192287713815,0.0
1731078192387713943,32.879957913653875
1731078192487714121,0.0
1731078192587714239,29.479965213641048
1731078192687714447,0.0
1731078192787714665,26.039943232923754
1731078192887714713,0.0
1731078192987714861,29.319956606464224
1731078193087714869,0.0
1731078193187714867,34.88000069760002
1731078193287714905,0.0
1731078193387714973,26.119982238412078
1731078193487715131,0.0
1731078193587715239,36.919960126443065
1731078193687715517,0.0
1731078193787715635,25.239970216835143
1731078193887715763,0.0
1731078193987715911,33.119950982472545
1731078194087716009,0.0
1731078194187716147,23.159968039244106
1731078194287716125,0.0
1731078194387716173,32.43998442880748
1731078194487716201,0.0
1731078194587716128,35.24002572521878
1731078194687716126,0.0
1731078194787716244,31.919962334444445
1731078194887716452,0.0
1731078194987716420,0.0
1731078195087716368,0.0
1731078195187716536,0.0
1731078195287716764,4.9999886000259925
1731078195387716912,0.0
1731078195487717010,15.319984986414715
1731078195587717258,0.0
1731078195687717466,22.959952243299334
1731078195787717394,0.0
1731078195887717492,19.319981066418556
1731078195987717500,0.0
1731078196087717508,19.439998444800125
1731078196187717686,0.0
1731078196287717734,21.51998967040496
1731078196387717822,0.0
1731078196487717980,17.479972381643638
1731078196587718058,0.0
1731078196687718246,31.239941268910417
1731078196787718203,0.0
1731078196887718211,9.719999222400062
1731078196987718209,0.0
1731078197087718287,18.879985273611485
1731078197187718445,0.0
1731078197287718413,21.28000680960218
1731078197387718421,0.0
1731078197487718468,19.399990882004285
1731078197587718556,0.0
1731078197687718785,23.199946872121664
1731078197787718983,0.0
1731078197887718981,16.960000339200008
1731078197987719018,0.0
1731078198087719016,19.84000039680001
1731078198187718914,0.0
1731078198287719092,19.399965468061467
1731078198387719350,0.0
1731078198487719608,20.599946852137123
1731078198587719867,0.0
1731078198687720095,26.83993880493953
1731078198787720283,0.0
1731078198887720211,13.880009993607196
1731078198987720339,0.0
1731078199087720557,18.799959016089346
1731078199187720505,0.0
1731078199287720562,19.279989010406265
1731078199387720640,0.0
