time,dispatch
1731078315070143039,0
1731078315170143057,51.59999071200167
1731078315270143165,34.1199631504398
1731078315370143313,47.11993026250321
1731078315470143280,48.560016024805286
1731078315570143308,47.67998664960374
1731078315670143386,51.07996015763108
1731078315770143574,46.87991186576569
1731078315870143642,50.959965347223566
1731078315970143840,48.95990305939194
1731078316070143788,48.32002512641307
1731078316170143836,48.71997661441123
1731078316270143904,45.39996912802099
1731078316370144042,49.27993199369385
1731078316470144180,52.47992757769995
1731078316570144258,44.55996524322711
1731078316670144406,45.67993239370006
1731078316770144514,48.19994794405622
1731078316870144652,52.63992735690025
1731078316970144860,47.39990140820507
1731078317070144888,49.47998614560388
1731078317170144805,48.760040470833594
1731078317270144863,52.15996974721755
1731078317370144911,49.359976307211376
1731078317470145200,46.91986440159188
1731078317570145298,50.83995017684883
1731078317670145315,47.519991921601374
1731078317770145393,49.519961374430125
1731078317870145381,51.20000614400074
1731078317970145349,48.560015539204976
1731078318070145387,36.43998615280527
1731078318170145304,62.24005165924288
1731078318270145352,0.1999999040000461
1731078318370145330,46.96001033120228
1731078318470145288,49.320020714408706
1731078318570145335,48.99997697001083
1731078318670145403,49.35996643522282
1731078318770145331,48.76003510722528
1731078318870145349,48.03999135280156
1731078318970145387,50.879980665607356
1731078319070145445,49.15997148721654
1731078319170145573,49.07993717768042
1731078319270145701,48.87993743368009
1731078319370145969,49.15986825155309
1731078319470146067,48.999951980047065
1731078319570146135,49.23996651682277
1731078319670146133,48.72000097440002
1731078319770146130,49.08000147240005
1731078319870146148,47.15999151120153
1731078319970146106,51.12002147040902
1731078320070146104,0.9200000184000005
1731078320170146081,46.680010736402465
1731078320270146209,15.999979520026216
1731078320370146378,46.439921516532635
1731078320470146435,31.11998226161011
1731078320570146664,47.31989163744815
1731078320670146681,10.3599982388003
1731078320770146729,46.799977536010786
1731078320870146837,29.519968118434434
1731078320970146955,46.599945012064886
1731078321070147163,23.719950662502622
1731078321170147111,44.120022942411936
1731078321270147239,47.71993891847819
1731078321370147507,0.3199991424022984
1731078321470147625,46.519945106464775
1731078321570147693,49.87996608162307
1731078321670147601,0.0
1731078321770147769,46.2399223169305
1731078321870147977,45.47990540179676
1731078321970148256,41.23988494072102
1731078322070148354,47.27995366564541
1731078322170148472,9.75998848321359
1731078322270148399,47.20003445602515
1731078322370148517,21.799974276030355
1731078322470148665,46.91993055850278
1731078322570148763,25.719974794424704
1731078322670149011,45.559887011480214
1731078322770149300,36.079895729101345
1731078322870149398,45.5999553120438
1731078322970149426,31.39999120800246
1731078323070149433,45.919996785600226
1731078323170149391,12.92000542640228
1731078323270149499,46.27995001765398
1731078323370149547,22.039989420805078
1731078323470149655,45.23995114085277
1731078323570149633,35.400007788001716
1731078323670149641,46.9599962432003
1731078323770149668,8.159997796800596
1731078323870149676,47.039996236800306
1731078323970149754,20.919983682412727
1731078324070149642,42.36004744325314
1731078324170149800,53.63991524893391
1731078324270150028,0.15999963520083174
1731078324370150196,46.67992157773175
