time,target,error,control_output,wiops_output
1731078051076782498,15,-15.75992063940475,-131681,-131681
1731078051176782706,15,15.0,21802,21802
1731078051276782724,15,-12.159995111200882,-113094,-113094
1731078051376782912,15,15.0,23437,23437
1731078051476782890,15,-20.080007717601696,-153314,-153314
1731078051576782978,15,15.0,20512,20512
1731078051676783286,15,-10.03992287703754,-103180,-103180
1731078051776783454,15,15.0,23368,23368
1731078051876783462,15,-20.23999718080023,-154229,-154229
1731078051976783390,15,15.0,20350,20350
1731078052076783548,15,-10.399959868063409,-105244,-105244
1731078052176783746,15,15.0,22999,22999
1731078052276784034,15,-14.079916249841201,-122043,-122043
1731078052376784192,15,15.0,23529,23529
1731078052476784290,15,-21.599964132035154,-161255,-161255
1731078052576784428,15,15.0,19729,19729
1731078052676784416,15,-8.56000282720034,-96142,-96142
1731078052776784384,15,15.0,23437,23437
1731078052876784522,15,-15.879957385658809,-131118,-131118
1731078052976784820,15,15.0,22930,22930
1731078053076784978,15,-16.359950451278287,-134161,-134161
1731078053176784956,15,15.0,22147,22147
1731078053276785014,15,-13.199983644009489,-118245,-118245
1731078053376785072,15,15.0,23184,23184
1731078053476785210,15,-20.119951534466885,-153779,-153779
1731078053576785268,15,15.0,20235,20235
1731078053676785206,15,-14.280018153611255,-125864,-125864
1731078053776785193,15,15.0,20650,20650
1731078053876785201,15,-13.279997737600183,-120165,-120165
1731078053976785209,15,15.0,21641,21641
1731078054076785327,15,-22.07995624565163,-165680,-165680
1731078054176785495,15,15.0,17563,17563
1731078054276785433,15,-8.60001463200907,-98519,-98519
1731078054376785420,15,15.0,21249,21249
1731078054476785518,10,-25.439965268834037,-183829,-183829
1731078054576785466,10,10.0,-11186,-11186
1731078054676785574,10,10.0,-5427,-5427
1731078054776785702,10,10.0,330,330
1731078054876785830,10,10.0,6089,6089
1731078054976785958,10,6.200004863993774,-8234,-8234
1731078055076786086,10,10.0,15418,15418
1731078055176786274,10,-15.279952473689352,-112422,-112422
1731078055276786222,10,10.0,12377,12377
1731078055376786200,10,-3.5200029744006542,-53313,-53313
1731078055476786268,10,10.0,16109,16109
1731078055576786235,10,-9.76000652080215,-82559,-82559
1731078055676786323,10,10.0,16247,16247
1731078055776786622,10,-9.119942831370935,-79038,-79038
1731078055876786690,10,10.0,16754,16754
1731078055976786697,10,-13.159998378800115,-99882,-99882
1731078056076786805,10,10.0,14934,14934
1731078056176786713,10,-11.200019504017945,-91344,-91344
1731078056276786811,10,10.0,14243,14243
1731078056376786829,10,-7.679996817600575,-73432,-73432
1731078056476787117,10,10.0,15579,15579
1731078056576787385,10,-10.079946185744223,-84779,-84779
1731078056676787503,10,10.0,15533,15533
1731078056776787631,10,-7.359977779228444,-70451,-70451
1731078056876787719,10,10.0,17054,17054
1731078056976787867,10,-17.279959625659757,-121356,-121356
1731078057076788106,10,10.0,12861,12861
1731078057176788394,10,-6.999951040141006,-71220,-71220
1731078057276788612,10,10.0,14589,14589
1731078057376788921,10,-5.999950560152769,-64208,-64208
1731078057476789099,10,10.0,16892,16892
1731078057576789026,10,-12.200016206011831,-94670,-94670
1731078057676789094,10,10.0,15625,15625
1731078057776789132,10,-9.519992582402821,-81774,-81774
1731078057876789290,10,10.0,15902,15902
1731078057976789298,10,-8.43999852480012,-75790,-75790
1731078058076789276,10,10.0,16800,16800
1731078058176789404,10,-13.279970201638143,-100470,-100470
1731078058276789612,10,10.0,14911,14911
1731078058376789550,10,-7.320010738406658,-70861,-70861
1731078058476789587,10,9.920000029599988,16032,16032
1731078058576789655,10,-11.079985665609748,-89235,-89235
1731078058676789823,10,10.0,15787,15787
1731078058776789921,10,-7.359982987216675,-70197,-70197
1731078058876790110,10,10.0,17307,17307
1731078058976790197,10,-15.319977971619167,-110744,-110744
1731078059076790436,10,10.0,14243,14243
1731078059176790684,10,-10.399949408125469,-87806,-87806
1731078059276790942,10,10.0,14013,14013
1731078059376791140,10,-12.159956123286875,-97338,-97338
1731078059476791208,5,5.0,-13654,-13654
1731078059576791396,5,5.0,-10774,-10774
1731078059676791474,5,5.0,-7895,-7895
1731078059776791662,5,5.0,-5016,-5016
1731078059876791660,5,5.0,-2136,-2136
1731078059976791558,5,5.0,742,742
1731078060076794271,5,5.0,3621,3621
1731078060176795992,5,3.000034419407642,-4068,-4068
1731078060276796020,5,5.0,8228,8228
1731078060376796007,5,-1.3600008268001078,-22503,-22503
1731078060476796075,5,5.0,10325,10325
1731078060576796303,5,-4.67997792965032,-37952,-37952
1731078060676796522,5,5.0,10509,10509
1731078060776796559,5,-8.479995012401847,-57850,-57850
1731078060876796758,5,5.0,8505,8505
1731078060976796755,5,-4.56000028680001,-39137,-39137
1731078061076796673,5,5.0,8758,8758
1731078061176796861,5,-2.7599854112274276,-29371,-29371
1731078061276796949,5,5.0,10048,10048
1731078061376796977,5,-8.719996158401075,-59579,-59579
1731078061476796995,5,5.0,7906,7906
1731078061576796932,5,-0.7600036288022869,-19654,-19654
1731078061676797091,5,5.0,10348,10348
1731078061776797309,5,-8.399970788063683,-57588,-57588
1731078061876797297,5,5.0,8390,8390
1731078061976797354,5,-4.599994528003119,-39464,-39464
1731078062076797573,5,5.0,8620,8620
1731078062176797771,5,-4.439981308837009,-38388,-38388
1731078062276797849,5,5.0,8942,8942
1731078062376798107,5,-6.439970484876149,-48635,-48635
1731078062476798375,5,5.0,8113,8113
1731078062576798654,5,-1.0799830368473273,-21138,-21138
1731078062676798762,5,5.0,10371,10371
1731078062776798759,5,-4.600000288000009,-37483,-37483
1731078062876798797,5,5.0,10601,10601
1731078062976798725,5,-6.36000817920589,-46554,-46554
1731078063076798763,5,5.0,9818,9818
1731078063176798881,5,-10.23998201682122,-67842,-67842
1731078063276799139,5,5.0,6800,6800
1731078063376799347,5,-3.439982444836515,-34923,-34923
1731078063476799285,5,4.919999950399969,7276,7276
1731078063576799242,5,-0.4800023564010134,-18428,-18428
1731078063676799270,5,5.0,10256,10256
1731078063776799358,5,-4.359991763207249,-36330,-36330
1731078063876799306,5,5.0,10624,10624
1731078063976799384,5,-6.639990920807081,-48010,-48010
1731078064076799622,5,5.0,9680,9680
1731078064176799900,5,-3.1599773152630632,-30564,-30564
1731078064276800099,5,5.0,10739,10739
1731078064376800166,5,-5.479992978404704,-41765,-41765
