time,target,error,control_output,wiops_output
1731078287113930860,35,-18.64000160920005,-18301,-18301
1731078287213930788,35,34.519999654399754,251903,251903
1731078287313930816,35,-11.479986985603645,28682,28682
1731078287413930824,35,-14.999996000000323,3469,3469
1731078287513930832,35,31.120000310399973,238565,238565
1731078287613930879,35,-11.199978286010207,32834,32834
1731078287713930817,35,-14.400030628018989,9473,9473
1731078287813930835,35,21.40000244799956,190376,190376
1731078287913930763,35,-9.640032140823145,38659,38659
1731078288013930760,35,-15.96000152880005,-291,-291
1731078288113930818,35,34.52000027839984,257293,257293
1731078288213930896,35,-11.479963745628275,34072,34072
1731078288313931215,35,-12.319849049681537,23023,23023
1731078288413931302,35,-3.31996666162901,63491,63491
1731078288513931340,35,-6.39998426800598,45301,45301
1731078288613931348,35,-19.039995676800352,-25183,-25183
1731078288713931286,35,34.159999479199676,245002,245002
1731078288813931424,35,-11.239936188888066,24745,24745
1731078288913931612,35,-14.599906752175308,515,515
1731078289013931590,35,35.0,254233,254233
1731078289113931738,35,-11.519931150501897,28540,28540
1731078289213931956,35,-11.719898150622036,20849,20849
1731078289313932204,35,4.520075590212535,99925,99925
1731078289413932422,35,-12.279896929824694,13744,13744
1731078289513932601,35,16.520033079140788,158874,158874
1731078289613932648,35,-11.679978060410313,19356,19356
1731078289713932656,35,-2.879996969600242,59136,59136
1731078289813932684,35,-12.039986828803691,9069,9069
1731078289913932842,35,21.200021803965548,177802,177802
1731078290013932930,35,-11.599958992036093,16669,16669
1731078290113933108,35,9.320045710318634,120547,120547
1731078290213933136,35,-11.599986952003654,15356,15356
1731078290313933144,35,10.640001948799842,126210,126210
1731078290413933112,35,-5.8000130560041825,45455,45455
1731078290513933149,35,-20.919979309607662,-37790,-37790
1731078290613933087,35,34.55999972719983,243362,243362
1731078290713933115,35,-11.199987064003622,21432,21432
1731078290813933133,35,-5.599992692001315,44577,44577
1731078290913933161,35,-11.359987019203636,10912,10912
1731078291013933218,20,1.9200103055941256,74552,74552
1731078291113933447,20,-26.999892370246478,-77177,-77177
1731078291213933665,20,19.80000043599905,154601,154601
1731078291313933713,20,-26.399977728010697,-78152,-78152
1731078291413933971,20,19.520001238396805,149321,149321
1731078291513934089,20,-26.07994562566416,-80423,-80423
1731078291613934247,20,19.400000947998503,144909,144909
1731078291713934525,20,-25.999872120355505,-83847,-83847
1731078291813934603,20,19.600000311999757,142165,142165
1731078291913934601,20,-26.120000922400024,-88167,-88167
1731078292013934649,20,19.120000422399798,135874,135874
1731078292113934757,20,-26.919949326454727,-96426,-96426
1731078292213935025,20,19.920000214399426,135610,135610
1731078292313935163,20,-25.11993773448593,-90944,-90944
1731078292413935191,20,18.000000559999844,122469,122469
1731078292513935129,20,-26.360028743217818,-101598,-101598
1731078292613935107,20,19.639999920799983,126322,126322
1731078292713935124,20,-25.99999218000133,-103565,-103565
1731078292813935262,20,19.520000662399084,122025,122025
1731078292913935400,20,-26.27993613368814,-108776,-108776
1731078293013935398,20,19.3199999864,117075,117075
1731078293113935366,20,-26.72001495040479,-115110,-115110
1731078293213935374,20,19.6400000288,114505,114505
1731078293313935422,20,-26.519977670410725,-118130,-118130
1731078293413935419,20,18.9199999676,106738,106738
1731078293513935507,20,-26.399959168035934,-121872,-121872
1731078293613935756,20,19.680000796798016,106447,106447
1731078293713936024,20,-26.319875862732694,-125318,-125318
1731078293813936132,20,19.600000431999533,102201,102201
1731078293913936130,20,-25.96000091920002,-127286,-127286
1731078294013936298,20,19.360001075198195,97270,97270
1731078294113936426,20,-25.99994112007537,-131298,-131298
1731078294213936564,20,19.480000717599008,94080,94080
1731078294313936702,20,-26.839935360889207,-139492,-139492
1731078294413936700,20,19.6799999936,90899,90899
1731078294513936757,20,-26.319973597615054,-140867,-140867
1731078294613936695,20,19.63999977679986,86864,86864
1731078294713936793,20,-26.55995437124472,-145982,-145982
1731078294813936931,20,19.840000220799695,83936,83936
1731078294913936999,20,-25.959968747221254,-146681,-146681
1731078295013937037,20,19.760000091199966,79989,79989
1731078295113937165,20,-26.0799410176755,-150886,-150886
1731078295213937323,20,19.320001074398302,74024,74024
1731078295313937581,20,-25.91988152670566,-153932,-153932
1731078295413937769,20,19.320001278397598,70223,70223
1731078295513937747,20,-25.480010005602203,-155408,-155408
1731078295613937805,20,19.120000510399706,65619,65619
1731078295713937953,20,-26.519931150501897,-164567,-164567
1731078295813937991,20,19.720000106399958,64528,64528
1731078295913937949,20,-26.200019404008152,-166792,-166792
1731078296013937957,15,14.480000041599997,33105,33105
1731078296113937994,15,-30.55998314280624,-196583,-196583
1731078296213938012,15,15.0,26593,26593
1731078296313938070,15,-20.119979630411812,-150370,-150370
1731078296413938248,15,15.0,23644,23644
1731078296513938186,15,-14.880018525611487,-125626,-125626
1731078296613938284,15,15.0,23713,23713
1731078296713938201,15,-14.680024634420448,-124500,-124500
1731078296813938269,15,15.0,23898,23898
1731078296913938217,15,-17.440016868808776,-138902,-138902
1731078297013938305,15,15.0,22493,22493
1731078297113938443,15,-15.75995755125858,-131428,-131428
1731078297213938441,15,15.0,22055,22055
1731078297313938439,15,-14.400000588000015,-124679,-124679
1731078297413938587,15,15.0,22401,22401
1731078297513938715,15,-17.239958732852827,-139342,-139342
1731078297613938803,15,15.0,21111,21111
1731078297713938760,15,-11.960011592804985,-112728,-112728
1731078297813938718,15,15.0,22861,22861
1731078297913938836,15,-14.679964977641326,-125352,-125352
1731078298013939104,15,15.0,23046,23046
1731078298113939373,15,-13.879922313008983,-120940,-120940
1731078298213939511,15,15.0,23691,23691
1731078298313939629,15,-17.71996139044556,-140588,-140588
1731078298413939797,15,15.0,22124,22124
1731078298513939795,15,-16.040000620800015,-133277,-133277
1731078298613939772,15,15.0,21525,21525
1731078298713939730,15,-11.440011104804665,-109565,-109565
1731078298813939758,15,15.0,23575,23575
1731078298913939836,15,-17.559974603219807,-139858,-139858
1731078299013939763,15,15.0,22101,22101
1731078299113939731,15,-21.360011635203726,-161415,-161415
1731078299213939739,15,15.0,18439,18439
1731078299313939737,15,-8.360000467200013,-96375,-96375
1731078299413939724,15,15.0,22262,22262
1731078299513939742,15,-19.999993700001134,-154066,-154066
1731078299613939720,15,15.0,19383,19383
1731078299713939828,15,-12.919969846432565,-119529,-119529
1731078299813939826,15,15.0,20581,20581
1731078299913939753,15,-10.160018366813407,-103745,-103745
1731078300013939861,15,15.0,23368,23368
1731078300113940100,15,-15.839926292576163,-130975,-130975
1731078300213940278,15,15.0,22884,22884
1731078300313940336,15,-16.959981463210752,-137378,-137378
1731078300413940333,15,15.0,21756,21756
1731078300513940291,15,-18.20001394400586,-145060,-145060
1731078300613940299,15,15.0,19913,19913
1731078300713940397,15,-12.399973148026316,-116251,-116251
1731078300813940505,15,15.0,21410,21410
1731078300913940483,15,-15.800006776001492,-132722,-132722
1731078301013940611,10,10.0,-5473,-5473
1731078301113940849,10,10.0,284,284
1731078301213940797,10,10.0,6043,6043
1731078301313940885,10,6.080003449596964,-8914,-8914
1731078301413941013,10,10.0,15303,15303
1731078301513941000,10,-21.080004040400528,-143189,-143189
1731078301613941128,10,10.0,8922,8922
1731078301713941256,10,-2.319984230420186,-50427,-50427
1731078301813941424,10,10.0,13345,13345
1731078301913941603,10,-4.599973866046781,-58053,-58053
1731078302013941520,10,10.0,16455,16455
1731078302113941618,10,-9.399980988018633,-80311,-80311
1731078302213941676,10,10.0,16800,16800
1731078302313941894,10,-9.27995796969163,-79331,-79331
1731078302413942032,10,10.0,17215,17215
1731078302513942140,10,-17.03997079683154,-119926,-119926
1731078302613942088,10,10.0,13161,13161
1731078302713942106,10,-3.0799976456004234,-50205,-50205
1731078302813942114,10,10.0,17146,17146
1731078302913942101,10,-15.24000328120043,-110483,-110483
1731078303013942029,10,10.0,14128,14128
1731078303113942047,10,-9.39999650800063,-82637,-82637
1731078303213942115,10,10.0,14474,14474
1731078303313942072,10,-11.200009116003923,-91804,-91804
1731078303413942120,10,9.920000038399982,13360,13360
1731078303513942168,10,-7.239991724803975,-71613,-71613
1731078303613942366,10,10.0,15326,15326
1731078303713942354,10,-11.240002548800305,-91163,-91163
1731078303813942442,10,10.0,14612,14612
1731078303913942530,10,-5.199986624011773,-59957,-59957
1731078304013942618,10,10.0,17376,17376
1731078304113942686,10,-15.479982673611783,-111521,-111521
1731078304213942914,10,10.0,14220,14220
1731078304313943212,10,-5.319954346536047,-60983,-60983
1731078304413943310,10,10.0,16915,16915
1731078304513943298,10,-11.080002529600304,-88728,-88728
1731078304613943306,10,10.0,16293,16293
1731078304713943394,10,-11.23998130881645,-90196,-90196
1731078304813943322,10,10.0,15579,15579
1731078304913943319,10,-7.960000538800017,-73576,-73576
1731078305013943327,10,10.0,16754,16754
1731078305113943335,10,-18.959997683200186,-130534,-130534
1731078305213943433,10,10.0,11594,11594
1731078305313943731,10,-5.679953273739244,-65511,-65511
1731078305413943839,10,10.0,14082,14082
1731078305513943837,10,-5.480000309600008,-61967,-61967
1731078305613943815,10,10.0,16685,16685
1731078305713943883,10,-9.479986753609008,-80503,-80503
1731078305813943840,10,10.0,16985,16985
1731078305913943928,10,-11.63998095681676,-91618,-91618
1731078306013943996,5,5.0,-10383,-10383
1731078306113944234,5,5.0,-7503,-7503
1731078306213944383,5,5.0,-4624,-4624
1731078306313944470,5,5.0,-1745,-1745
1731078306413944608,5,5.0,1133,1133
1731078306513944686,5,5.0,4013,4013
1731078306613944604,5,3.079998425598709,-3254,-3254
1731078306713944702,5,5.0,8666,8666
1731078306813944710,5,-2.4799994016000486,-27984,-27984
1731078306913944908,5,5.0,10117,10117
1731078307013944976,5,-5.759992683204976,-43867,-43867
1731078307113945274,5,5.0,9679,9679
1731078307213945402,5,-4.31998807041527,-36694,-36694
1731078307313945390,5,5.0,10071,10071
1731078307413945368,5,-4.680002129600469,-38205,-38205
1731078307513945436,5,5.0,10255,10255
1731078307613945373,5,-4.480005972403763,-36964,-36964
1731078307713945411,5,5.0,10555,10555
1731078307813945459,5,-4.71999533440224,-37933,-37933
1731078307913945387,5,5.0,10716,10716
1731078308013945445,5,-4.59999443200323,-37138,-37138
1731078308113945362,5,5.0,10946,10946
1731078308213945430,5,-12.759987923208211,-80031,-80031
1731078308313945518,5,5.0,6478,6478
1731078308413945756,5,-4.399977628053245,-40319,-40319
1731078308513946025,5,5.0,6823,6823
1731078308613946203,5,-0.7999896760183773,-20948,-20948
1731078308713946211,5,5.0,9242,9242
1731078308813946268,5,-3.879994938402886,-34807,-34807
1731078308913946517,5,5.0,9887,9887
1731078309013946755,5,-4.679976961654832,-38390,-38390
1731078309113946963,5,5.0,10071,10071
1731078309213946921,5,-4.6800040656017075,-38205,-38205
1731078309313947009,5,5.0,10255,10255
1731078309413947307,5,-4.7999707960870275,-38655,-38655
1731078309513947445,5,5.0,10370,10370
1731078309613947403,5,-4.440003964801665,-36638,-36638
1731078309713947481,5,5.0,10693,10693
1731078309813947569,5,-12.51998458241357,-79016,-79016
1731078309913947817,5,5.0,6362,6362
1731078310013948015,5,-4.879980437638734,-42971,-42971
1731078310113948063,5,5.0,6432,6432
1731078310213948261,5,-0.5999889120219546,-20283,-20283
1731078310313948169,5,5.0,8965,8965
1731078310413948227,5,-2.599995592002557,-28319,-28319
1731078310513948315,5,5.0,10347,10347
1731078310613948453,5,-4.479986917618055,-36872,-36872
1731078310713948440,5,5.0,10647,10647
1731078310813948548,5,-4.399989848010964,-36150,-36150
1731078310913948827,5,5.0,10992,10992
