time,dispatch
1731078281013925656,0
1731078281113925744,49.19995670403811
1731078281213925832,49.07995680963801
1731078281313925910,49.519961374430125
1731078281413926008,48.63995233284672
1731078281513926035,49.59998660800362
1731078281613926304,48.839868620753414
1731078281713926622,48.47984583409025
1731078281813926840,49.719891610636296
1731078281913927059,43.19990539220719
1731078282013927177,55.519934486477304
1731078282113927204,10.11999726760074
1731078282213927312,46.91994932645473
1731078282313927480,49.239917276938975
1731078282413927518,48.479981577607006
1731078282513927576,49.15997148721654
1731078282613927684,47.75994841925571
1731078282713927782,51.19994982404918
1731078282813927750,49.24001575680504
1731078282913927938,47.83991006096909
1731078283013928126,49.67990660177559
1731078283113928194,45.03996937282083
1731078283213928202,52.63999578880034
1731078283313928350,49.19992718410777
1731078283413928678,49.399837968531465
1731078283513928776,48.55995241124664
1731078283613928764,49.40000592800071
1731078283713928732,49.28001576960505
1731078283813928710,49.72001093840241
1731078283913928807,48.75995270284588
1731078284013928825,48.91999119440159
1731078284113928753,49.0000352800254
1731078284213928791,49.399981228007135
1731078284313928869,48.999961780029814
1731078284413928987,49.31994180246867
1731078284513929035,49.359976307211376
1731078284613928962,45.72003337562436
1731078284713929080,52.67993783767335
1731078284813928998,49.08004024563301
1731078284913928986,49.040005884800706
1731078285013929024,49.35998124320713
1731078285113929041,49.67999155440143
1731078285213929089,48.519976710411186
1731078285313929378,49.679856425214936
1731078285413929526,50.87992469771145
1731078285513929594,48.63996692482249
1731078285613929551,47.96002062280887
1731078285713929629,49.759961187230275
1731078285813929787,48.87992276972202
1731078285913929775,49.36000592320071
1731078286013929743,0.400000128000041
1731078286113929841,46.439954488844606
1731078286213929858,2.519999571600073
1731078286313930137,46.439870432761495
1731078286413930255,28.119966818439153
1731078286513930383,46.83994004487675
1731078286613930571,14.879972025652593
1731078286713930559,43.80000525600063
1731078286813930627,48.039967332822215
1731078286913930825,1.319997386405175
1731078287013930863,40.239984708805814
1731078287113930860,53.64000160920005
1731078287213930788,0.48000034560024885
1731078287313930816,46.479986985603645
1731078287413930824,49.99999600000032
1731078287513930832,3.8799996896000253
1731078287613930879,46.19997828601021
1731078287713930817,49.40003062801899
1731078287813930835,13.59999755200044
1731078287913930763,44.640032140823145
1731078288013930760,50.96000152880005
1731078288113930818,0.47999972160016147
1731078288213930896,46.479963745628275
1731078288313931215,47.31984904968154
1731078288413931302,38.31996666162901
1731078288513931340,41.39998426800598
1731078288613931348,54.03999567680035
1731078288713931286,0.840000520800323
1731078288813931424,46.239936188888066
1731078288913931612,49.59990675217531
1731078289013931590,0.0
1731078289113931738,46.5199311505019
1731078289213931956,46.719898150622036
1731078289313932204,30.479924409787465
1731078289413932422,47.279896929824694
1731078289513932601,18.479966920859212
1731078289613932648,46.67997806041031
1731078289713932656,37.87999696960024
1731078289813932684,47.03998682880369
1731078289913932842,13.79997819603445
1731078290013932930,46.59995899203609
1731078290113933108,25.679954289681366
1731078290213933136,46.599986952003654
1731078290313933144,24.359998051200158
1731078290413933112,40.80001305600418
1731078290513933149,55.91997930960766
1731078290613933087,0.4400002728001691
1731078290713933115,46.19998706400362
1731078290813933133,40.599992692001315
1731078290913933161,46.359987019203636
1731078291013933218,18.079989694405874
1731078291113933447,46.99989237024648
1731078291213933665,0.1999995640009505
1731078291313933713,46.3999777280107
1731078291413933971,0.47999876160319505
1731078291513934089,46.07994562566416
1731078291613934247,0.5999990520014978
1731078291713934525,45.999872120355505
1731078291813934603,0.3999996880002433
1731078291913934601,46.120000922400024
1731078292013934649,0.8799995776002029
1731078292113934757,46.91994932645473
1731078292213935025,0.0799997856005746
1731078292313935163,45.11993773448593
1731078292413935191,1.9999994400001568
