time,target,error,control_output,wiops_output
1731078077959905348,35,-9.76000984720217,25448,25448
1731078078059905285,35,-6.040025855216292,39487,39487
1731078078159905353,35,-12.279967849621862,3032,3032
1731078078259905381,35,29.120001646399537,214750,214750
1731078078359905329,35,-12.040024460812724,13998,13998
1731078078459905467,35,12.040031684756272,134322,134322
1731078078559905555,35,-11.879958745636308,14843,14843
1731078078659905573,35,9.68000455759918,121942,121942
1731078078759905540,35,-11.840015457205105,13788,13788
1731078078859905668,35,11.480030105561461,130211,130211
1731078078959905836,35,-12.199920704133213,11678,11678
1731078079059905864,35,15.160005555198445,149244,149244
1731078079159905862,35,-12.40000094800002,12326,12326
1731078079259905830,35,15.439993740797995,152313,152313
1731078079359905968,35,-7.199941764080371,41557,41557
1731078079459906176,35,-15.479895001818399,-6346,-6346
1731078079559906154,35,28.99999867999971,219806,219806
1731078079659906232,35,-11.75996352722845,21098,21098
1731078079759906320,35,-7.039963004832558,39270,39270
1731078079859906378,35,-8.59997471201467,26972,26972
1731078079959906335,35,-12.080020244408708,3628,3628
1731078080059906313,35,31.71999927839984,228145,228145
1731078080159906381,35,-10.079969345620846,25508,25508
1731078080259906429,35,-9.279978745610208,23931,23931
1731078080359906346,35,1.5999722779769883,76085,76085
1731078080459906474,35,-12.039939788877078,4923,4923
1731078080559906562,35,27.080006969593867,204730,204730
1731078080659906580,35,-12.079991525601528,13372,13372
1731078080759906668,35,13.520018902383363,141706,141706
1731078080859906746,35,-11.719963558428425,16104,16104
1731078080959906894,35,5.840043156736126,102156,102156
1731078081059906932,35,-11.839982200806766,12084,12084
1731078081159906950,35,9.36000461519917,117303,117303
1731078081259907238,35,-10.919867750780881,15518,15518
1731078081359907336,35,2.9600313991692246,82582,82582
1731078081459907354,35,-12.23999149680153,3958,3958
1731078081559907422,35,27.20000530399639,205341,205341
1731078081659907460,35,-12.119982094406808,13207,13207
1731078081759907628,35,9.520042806328085,120590,120590
1731078081859907666,35,-12.279982033606835,10864,10864
1731078081959907673,35,9.440001789199872,118578,118578
1731078082059907611,35,-12.080029189618095,10285,10285
1731078082159907709,35,17.440017208783136,159336,159336
1731078082259907677,35,-12.280015129604841,12315,12315
1731078082359907654,35,13.319995013598852,140534,140534
1731078082459907692,35,-12.039982124806798,14182,14182
1731078082559907760,20,-4.4799833536113205,47202,47202
1731078082659908029,20,-27.03987346274039,-74601,-74601
1731078082759908207,20,18.680002349595817,151446,151446
1731078082859908245,20,-26.679982261606746,-77513,-77513
1731078082959908353,20,18.840001252798647,147685,147685
1731078083059908521,20,-24.559925139325763,-70824,-70824
1731078083159908659,20,16.00000551999238,129382,129382
1731078083259908787,20,-26.799940096076682,-87591,-87591
1731078083359909035,20,19.520001190397046,141766,141766
1731078083459909223,20,-26.599912392164704,-90726,-90726
1731078083559909221,20,18.7599999752,133672,133672
1731078083659909249,20,-26.879986873603677,-96721,-96721
1731078083759909537,20,19.160002419193034,131110,131110
1731078083859909805,20,-26.63987500513499,-99898,-99898
1731078083959909913,20,18.840001252798647,125111,125111
1731078084059909971,20,-26.83997283281576,-105447,-105447
1731078084159909969,20,18.9599999792,121139,121139
1731078084259909997,20,-26.679986929603658,-109140,-109140
1731078084359909965,20,18.35999947519983,113522,113522
1731078084459910022,20,-27.55997289081545,-118581,-118581
1731078084559910251,20,18.840002656393917,110761,110761
1731078084659910178,20,-26.84003419322496,-119798,-119798
1731078084759910196,20,19.800000035999993,111227,111227
1731078084859910314,20,-26.79994477606516,-123640,-123640
1731078084959910462,20,18.68000195359711,101277,101277
1731078085059910450,20,-26.800005616000675,-128317,-128317
1731078085159910508,20,18.880000649599623,97658,97658
1731078085259910405,20,-27.200048616050083,-134992,-134992
1731078085359910473,20,19.040000652799556,93713,93713
1731078085459910481,20,-26.879996249600303,-137999,-137999
1731078085559910549,20,19.16000057119961,89832,89832
1731078085659910787,20,-26.799888616265093,-142022,-142022
1731078085759910915,20,18.720001638397903,83107,83107
1731078085859910933,20,-27.119991518401527,-148366,-148366
1731078085959910991,20,19.08000053359969,80172,80172
1731078086059911019,20,-26.879986873603677,-151728,-151728
1731078086159911087,20,18.800000815999447,74201,74201
1731078086259911205,20,-27.079944445665554,-157437,-157437
1731078086359911243,20,19.80000007599997,74718,74718
1731078086459911170,20,-27.000034310025043,-161207,-161207
1731078086559911328,20,19.880000189599702,70994,70994
1731078086659911426,20,-26.99995394004514,-165307,-165307
1731078086759911514,20,18.800001055999072,61186,61186
1731078086859911532,20,-26.55999161920151,-167704,-167704
1731078086959911500,20,18.71999959039987,56295,56295
1731078087059911437,20,-24.480028022417656,-161227,-161227
1731078087159911495,20,17.3200015543991,45579,45579
1731078087259911483,20,-26.56000558720067,-176342,-176342
1731078087359911441,20,18.719999462399773,47657,47657
1731078087459911579,20,-26.399935968088364,-180011,-180011
1731078087559911847,15,13.680003537590519,16599,16599
1731078087659912065,15,-6.599952912102655,-82697,-82697
1731078087759912324,15,15.0,27652,27652
1731078087859912562,15,-25.55990346742975,-178059,-178059
1731078087959912570,15,15.0,21571,21571
1731078088059912617,15,-13.839986445206371,-122203,-122203
1731078088159912886,15,15.0,22239,22239
1731078088259913064,15,-13.879948593691505,-121746,-121746
1731078088359912982,15,15.0,22884,22884
1731078088459912999,15,-14.159995042800844,-122581,-122581
1731078088559913047,15,15.0,23368,23368
1731078088659913055,15,-15.959997523200201,-131610,-131610
1731078088759913073,15,15.0,22815,22815
1731078088859912980,15,-17.560030280828165,-140619,-140619
1731078088959912978,15,15.0,21341,21341
1731078089059912986,15,-11.399997888000172,-109539,-109539
1731078089159913014,15,15.0,23414,23414
1731078089259913082,15,-19.799976336016094,-151858,-151858
1731078089359913009,15,15.0,20650,20650
1731078089459912987,15,-30.560010023202203,-211486,-211486
1731078089559913025,15,15.0,11689,11689
1731078089659912973,15,3.1599938431967978,-42244,-42244
1731078089759913041,15,15.0,22147,22147
1731078089859912968,15,-18.80002467401801,-147840,-147840
1731078089959913106,15,15.0,19959,19959
1731078090059913224,15,-10.239970216835143,-104790,-104790
1731078090159913322,15,15.0,22700,22700
1731078090259913370,15,-14.359985907206767,-123822,-123822
1731078090359913518,15,15.0,23068,23068
1731078090459913526,15,-14.239997660800189,-122820,-122820
1731078090559913624,15,15.0,23506,23506
1731078090659913922,15,-15.599908812271739,-129569,-129569
1731078090759914110,15,15.0,23161,23161
1731078090859914118,15,-14.119997670400188,-122093,-122093
1731078090959914286,15,15.0,23667,23667
1731078091059914294,15,-16.1199975104002,-132156,-132156
1731078091159914292,15,15.0,23022,23022
1731078091259914380,15,-14.199974304022614,-122654,-122654
1731078091359914548,15,15.0,23483,23483
1731078091459914526,15,-16.280006881601516,-133186,-133186
1731078091559914674,15,15.0,22746,22746
1731078091659914882,15,-14.639938348928233,-125256,-125256
1731078091759915060,15,15.0,22953,22953
1731078091859915038,15,-20.200007744001702,-154432,-154432
1731078091959915056,15,15.0,19959,19959
1731078092059915154,15,-11.55997397122551,-111766,-111766
1731078092159915322,15,15.0,21940,21940
1731078092259915380,15,-12.079984293609112,-112533,-112533
1731078092359915287,15,15.0,23621,23621
1731078092459915415,15,-16.11996016645099,-132202,-132202
1731078092559915533,10,10.0,-3447,-3447
1731078092659915661,10,10.0,2311,2311
1731078092759915960,10,8.680003946788199,1094,1094
1731078092859916158,10,10.0,13068,13068
1731078092959916115,10,-11.560009270803988,-95112,-95112
1731078093059916053,10,10.0,12170,12170
1731078093159916141,10,-4.639987116811339,-59440,-59440
1731078093259916129,10,10.0,15257,15257
1731078093359916157,10,-7.519995094401374,-71573,-71573
1731078093459916114,10,10.0,16685,16685
1731078093559916092,10,-11.240004672801028,-89804,-89804
1731078093659916150,10,10.0,15971,15971
1731078093759916198,10,-15.55998773120589,-113349,-113349
1731078093859916416,10,10.0,12769,12769
1731078093959916334,10,-3.5200110864090917,-52922,-52922
1731078094059916331,10,10.0,16500,16500
1731078094159916439,10,-9.319979134422535,-79842,-79842
1731078094259916698,10,10.0,16892,16892
1731078094359916916,10,-9.479957533692577,-80296,-80296
1731078094459916844,10,10.0,17192,17192
1731078094559916901,10,-19.59998312800962,-133478,-133478
1731078094659916829,10,10.0,11663,11663
1731078094759916847,10,-1.5999979120003758,-43881,-43881
1731078094859916955,10,10.0,16501,16501
1731078094959917183,10,-10.319953670505633,-85126,-85126
1731078095059917131,10,10.0,16316,16316
1731078095159917058,10,-9.480014220410382,-80872,-80872
1731078095259917086,10,10.0,16616,16616
1731078095359917164,10,-14.119981186414673,-105094,-105094
1731078095459917162,10,10.0,14243,14243
1731078095559917100,10,-5.440009572805936,-61594,-61594
1731078095659917138,10,10.0,16869,16869
1731078095759917215,10,-13.87998161241416,-103572,-103572
1731078095859917313,10,10.0,14635,14635
1731078095959917482,10,-10.399965524058263,-87415,-87415
1731078096059917720,10,10.0,14404,14404
1731078096159917888,10,-8.999968080053627,-80247,-80247
1731078096259917996,10,10.0,14980,14980
1731078096359918094,10,-7.2399831048165595,-70370,-70370
1731078096459918082,10,10.0,16570,16570
1731078096559918119,10,-12.11999181560303,-94570,-94570
1731078096659918237,10,10.0,15349,15349
1731078096759918506,10,-7.239953624524752,-70001,-70001
1731078096859918634,10,10.0,16938,16938
1731078096959918601,10,-17.240008989202966,-121260,-121260
1731078097059918780,10,10.0,12769,12769
1731078097159919018,10,-3.5599677272768098,-53133,-53133
1731078097259919276,10,10.0,16478,16478
1731078097359919404,10,-9.359975219231721,-80076,-80076
1731078097459919482,10,10.0,16846,16846
1731078097559919380,5,-18.360023827224303,-127271,-127271
1731078097659919538,5,5.0,-14391,-14391
1731078097759919666,5,5.0,-11512,-11512
1731078097859919754,5,5.0,-8632,-8632
1731078097959919922,5,5.0,-5753,-5753
1731078098059919930,5,5.0,-2874,-2874
1731078098159919887,5,5.0,5,5
1731078098259919945,5,5.0,2884,2884
1731078098359920043,5,3.0400019207981175,-4594,-4594
1731078098459920241,5,5.0,7514,7514
1731078098559920289,5,-0.5999973120012907,-19201,-19201
1731078098659920517,5,5.0,10048,10048
1731078098759920786,5,-4.599974176069468,-37806,-37806
1731078098859921004,5,5.0,10278,10278
1731078098959921002,5,-6.520000230400006,-47722,-47722
1731078099059921100,5,5.0,9403,9403
1731078099159921248,5,-2.5599888112165594,-27670,-27670
1731078099259921165,5,5.0,10808,10808
1731078099359921223,5,-5.559993875203553,-42119,-42119
1731078099459921171,5,5.0,10485,10485
1731078099559921169,5,-15.000000400000008,-92330,-92330
1731078099659921317,5,5.0,4727,4727
1731078099759921585,5,1.400009647974143,-11418,-11418
1731078099859921763,5,5.0,8412,8412
1731078099959921681,5,-6.440009380807693,-49165,-49165
1731078100059921699,5,5.0,7583,7583
1731078100159921766,5,-0.31999643560238766,-17652,-17652
1731078100259921844,5,5.0,10278,10278
1731078100359922043,5,-8.639972856454015,-58926,-58926
1731078100459921970,5,5.0,8182,8182
1731078100559922088,5,-0.8399931088081312,-19801,-19801
1731078100659922346,5,5.0,10578,10578
1731078100759922585,5,-8.399967974076542,-57358,-57358
1731078100859922813,5,5.0,8620,8620
1731078100959922751,5,-6.680007241604489,-50226,-50226
1731078101059922688,5,5.0,7652,7652
1731078101159922866,5,-0.6399899608178705,-19274,-19274
1731078101259923055,5,5.0,10163,10163
1731078101359923122,5,-4.6799935144043445,-38113,-38113
1731078101459923250,5,5.0,10347,10347
1731078101559923378,5,-4.679987609615861,-37929,-37929
1731078101659923456,5,5.0,10532,10532
1731078101759923614,5,-8.79997819603445,-59518,-59518
1731078101859923732,5,5.0,8343,8343
1731078101959923730,5,-5.240000204800005,-42893,-42893
1731078102059923858,5,5.0,8205,8205
1731078102159923976,5,-2.8799907016109723,-30559,-30559
1731078102259924104,5,5.0,9426,9426
1731078102359924343,5,-3.9999784900514097,-35257,-35257
1731078102459924310,5,5.0,10002,10002
